Source,Target,Type,Id,Label,timeset,Weight,season
CERSEI,OLENNA,Undirected,46,,,29,6
CERSEI,QYBURN,Undirected,47,,,29,6
LYANNA,NED,Undirected,48,,,29,6
SANSA,THEON,Undirected,49,,,29,6
DAVOS,EDDISON_TOLLETT,Undirected,50,,,28,6
BRIENNE,PODRICK,Undirected,51,,,27,6
BERIC,HOUND,Undirected,52,,,26,6
HOUND,THOROS,Undirected,53,,,25,6
RAMSAY,ROOSE_BOLTON,Undirected,54,,,25,6
JON,LYANNA_MORMONT,Undirected,55,,,24,6
SANSA,TORMUND,Undirected,56,,,24,6
BALON,YARA,Undirected,57,,,23,6
OSHA,RAMSAY,Undirected,58,,,23,6
ALLISER_THORNE,DAVOS,Undirected,59,,,22,6
HIGH_SPARROW,LORAS,Undirected,60,,,22,6
BRONN,PODRICK,Undirected,61,,,21,6
CAMELLO,LADY_CRANE,Undirected,62,,,21,6
DAENERYS,JORAH,Undirected,63,,,21,6
EDDISON_TOLLETT,TORMUND,Undirected,64,,,21,6
GREY_WORM,VARYS,Undirected,65,,,21,6
LITTLE_SAM,SAM,Undirected,66,,,21,6
MARGAERY,SEPTA_UNELLA,Undirected,67,,,21,6
MELESSA,SAM,Undirected,68,,,21,6
BRAN,NED,Undirected,69,,,20,6
JAQEN,WAIF,Undirected,70,,,20,6
RAMSAY,WALDA,Undirected,71,,,20,6
BRAN,LEAF,Undirected,72,,,19,6
JAIME,WALDER,Undirected,73,,,19,6
JON,ROBETT,Undirected,74,,,19,6
ARYA,WALDER,Undirected,75,,,18,6
CERSEI,KEVAN,Undirected,76,,,18,6
DAENERYS,YARA,Undirected,77,,,18,6
GILLY,LITTLE_SAM,Undirected,78,,,18,6
BALON,EURON,Undirected,79,,,17,6
DAVOS,LYANNA_MORMONT,Undirected,80,,,17,6
EURON,YARA,Undirected,81,,,17,6
BIANCA,LADY_CRANE,Undirected,82,,,16,6
BOBONO,LADY_CRANE,Undirected,83,,,16,6
CERSEI,PYCELLE,Undirected,84,,,16,6
EURON,THEON,Undirected,85,,,16,6
IZEMBARO,LADY_CRANE,Undirected,86,,,16,6
LITTLEFINGER,YOHN_ROYCE,Undirected,87,,,16,6
MISSANDEI,VARYS,Undirected,88,,,16,6
TYRION,YEZZAN,Undirected,89,,,16,6
BLACK_WALDER,LOTHAR,Undirected,90,,,15,6
BLACK_WALDER,WALDER,Undirected,91,,,15,6
CERSEI,HIGH_SPARROW,Undirected,92,,,15,6
CERSEI,LANCEL,Undirected,93,,,15,6
DAENERYS,LHAZAREEN_WOMAN,Undirected,94,,,15,6
DAENERYS,THEON,Undirected,95,,,15,6
GILLY,MELESSA,Undirected,96,,,15,6
HODOR,THREE_EYED_RAVEN,Undirected,97,,,15,6
KINVARA,TYRION,Undirected,98,,,15,6
LITTLEFINGER,ROBIN,Undirected,99,,,15,6
BLACK_WALDER,JAIME,Undirected,100,,,14,6
CERSEI,MARGAERY,Undirected,101,,,14,6
RANDYLL,SAM,Undirected,102,,,14,6
VALA,VARYS,Undirected,103,,,14,6
ALLISER_THORNE,JON,Undirected,104,,,13,6
BIANCA,IZEMBARO,Undirected,105,,,13,6
JAIME,LOTHAR,Undirected,106,,,13,6
JON,WUN_WUN,Undirected,107,,,13,6
LEAF,MEERA,Undirected,108,,,13,6
MAESTER_CITADEL,SAM,Undirected,109,,,13,6
PODRICK,SANSA,Undirected,110,,,13,6
PYCELLE,QYBURN,Undirected,111,,,13,6
RAMSAY,RICKON,Undirected,112,,,13,6
THEON,TYRION,Undirected,113,,,13,6
ARTHUR,NED,Undirected,114,,,12,6
BENJEN,MEERA,Undirected,115,,,12,6
BRAN,NIGHT_KING,Undirected,116,,,12,6
CERSEI,SEPTA_UNELLA,Undirected,117,,,12,6
JAIME,KEVAN,Undirected,118,,,12,6
LYANNA_MORMONT,SANSA,Undirected,119,,,12,6
MAESTER_WOLKAN,RAMSAY,Undirected,120,,,12,6
MELESSA,TALLA,Undirected,121,,,12,6
MELISANDRE,TORMUND,Undirected,122,,,12,6
NED,SANSA,Undirected,123,,,12,6
TORMUND,WUN_WUN,Undirected,124,,,12,6
ALLISER_THORNE,EDDISON_TOLLETT,Undirected,125,,,11,6
BRIENNE,DAVOS,Undirected,126,,,11,6
BRYNDEN,EDMURE,Undirected,127,,,11,6
CLARENZO,LADY_CRANE,Undirected,128,,,11,6
DAENERYS,MISSANDEI,Undirected,129,,,11,6
DICKON,SAM,Undirected,130,,,11,6
EDDISON_TOLLETT,MELISANDRE,Undirected,131,,,11,6
EDDISON_TOLLETT,SANSA,Undirected,132,,,11,6
JOFFREY,LADY_CRANE,Undirected,133,,,11,6
LEM,RAY,Undirected,134,,,11,6
MACE,OLENNA,Undirected,135,,,11,6
MEERA,THREE_EYED_RAVEN,Undirected,136,,,11,6
MELESSA,RANDYLL,Undirected,137,,,11,6
NED,THREE_EYED_RAVEN,Undirected,138,,,11,6
RAMSAY,SON_OFWALDA,Undirected,139,,,11,6
ARYA,BIANCA,Undirected,140,,,10,6
BENJEN,NED,Undirected,141,,,10,6
BIANCA,BOBONO,Undirected,142,,,10,6
BOBONO,CLARENZO,Undirected,143,,,10,6
BRIENNE,JON,Undirected,144,,,10,6
BRIENNE,MELISANDRE,Undirected,145,,,10,6
GREY_WORM,YEZZAN,Undirected,146,,,10,6
HIGH_SPARROW,SEPTA_UNELLA,Undirected,147,,,10,6
JAIME,OLENNA,Undirected,148,,,10,6
JON,NED,Undirected,149,,,10,6
MELISANDRE,SANSA,Undirected,150,,,10,6
PYCELLE,TOMMEN,Undirected,151,,,10,6
RAZDAL,TYRION,Undirected,152,,,10,6
SON_OFWALDA,WALDA,Undirected,153,,,10,6
AERON,YARA,Undirected,154,,,9,6
ALLISER_THORNE,TORMUND,Undirected,155,,,9,6
ARYA,IZEMBARO,Undirected,156,,,9,6
BLACK_WALDER,EDMURE,Undirected,157,,,9,6
BOBONO,IZEMBARO,Undirected,158,,,9,6
BRIENNE,EDDISON_TOLLETT,Undirected,159,,,9,6
BRIENNE,TORMUND,Undirected,160,,,9,6
CLARENZO,IZEMBARO,Undirected,161,,,9,6
DAVOS,STANNIS,Undirected,162,,,9,6
DAVOS,WUN_WUN,Undirected,163,,,9,6
ELLARIA,OLENNA,Undirected,164,,,9,6
GATINS,HOUND,Undirected,165,,,9,6
HODOR,LEAF,Undirected,166,,,9,6
JON,RICKON,Undirected,167,,,9,6
LOTHAR,WALDER,Undirected,168,,,9,6
MACE,MARGAERY,Undirected,169,,,9,6
NYMERIA,OBARA,Undirected,170,,,9,6
AERON,EURON,Undirected,171,,,8,6
BENJEN,LYANNA,Undirected,172,,,8,6
BERIC,THOROS,Undirected,173,,,8,6
BIANCA,CLARENZO,Undirected,174,,,8,6
DAENERYS,DOSH_KHALEEN_LEADER,Undirected,175,,,8,6
DAENERYS,GREY_WORM,Undirected,176,,,8,6
DAENERYS,VARYS,Undirected,177,,,8,6
DAVOS,RAMSAY,Undirected,178,,,8,6
DORAN,ELLARIA,Undirected,179,,,8,6
DOSH_KHALEEN_LEADER,LHAZAREEN_WOMAN,Undirected,180,,,8,6
GILLY,RANDYLL,Undirected,181,,,8,6
GILLY,TALLA,Undirected,182,,,8,6
HIGH_SPARROW,LANCEL,Undirected,183,,,8,6
JAIME,MACE,Undirected,184,,,8,6
JAIME,MARGAERY,Undirected,185,,,8,6
JON,LITTLEFINGER,Undirected,186,,,8,6
JON,SMALLJON,Undirected,187,,,8,6
KINVARA,VARYS,Undirected,188,,,8,6
LEAF,THREE_EYED_RAVEN,Undirected,189,,,8,6
MYRANDA,RAMSAY,Undirected,190,,,8,6
QYBURN,TOMMEN,Undirected,191,,,8,6
RAMSAY,RICKARD_KARSTARK,Undirected,192,,,8,6
RAMSAY,TORMUND,Undirected,193,,,8,6
SAM,TALLA,Undirected,194,,,8,6
ALLISER_THORNE,OLLY,Undirected,195,,,7,6
BELICHO,TYRION,Undirected,196,,,7,6
BENJEN,THREE_EYED_RAVEN,Undirected,197,,,7,6
BOBONO,CAMELLO,Undirected,198,,,7,6
EDMURE,GUARD_CAPTAIN,Undirected,199,,,7,6
GLOVER,JON,Undirected,200,,,7,6
GREY_WORM,RAZDAL,Undirected,201,,,7,6
JAIME,QYBURN,Undirected,202,,,7,6
KEVAN,OLENNA,Undirected,203,,,7,6
KEVAN,TOMMEN,Undirected,204,,,7,6
LORAS,TOMMEN,Undirected,205,,,7,6
LYANNA_MORMONT,MAESTER_MORMONT,Undirected,206,,,7,6
MEERA,NIGHT_KING,Undirected,207,,,7,6
MISSANDEI,RAZDAL,Undirected,208,,,7,6
MISSANDEI,YEZZAN,Undirected,209,,,7,6
NYMERIA,TRYSTANE,Undirected,210,,,7,6
OBARA,OLENNA,Undirected,211,,,7,6
OLENNA,SEPTA_UNELLA,Undirected,212,,,7,6
RAZDAL,YEZZAN,Undirected,213,,,7,6
RICKON,SANSA,Undirected,214,,,7,6
ROBETT,SANSA,Undirected,215,,,7,6
ROBIN,YOHN_ROYCE,Undirected,216,,,7,6
ROOSE_BOLTON,SANSA,Undirected,217,,,7,6
ALLISER_THORNE,BOWEN_MARSH,Undirected,218,,,6,6
ARTHUR_CHILD,QYBURN,Undirected,219,,,6,6
ARYA,CLARENZO,Undirected,220,,,6,6
ARYA,SANSA,Undirected,221,,,6,6
BELICHO,RAZDAL,Undirected,222,,,6,6
BOWEN_MARSH,JON,Undirected,223,,,6,6
BRAN,LYANNA,Undirected,224,,,6,6
BRYNDEN,GUARD_CAPTAIN,Undirected,225,,,6,6
BRYNDEN,PODRICK,Undirected,226,,,6,6
BRYNDEN,SANSA,Undirected,227,,,6,6
CAMELLO,CLARENZO,Undirected,228,,,6,6
CAMELLO,IZEMBARO,Undirected,229,,,6,6
CATELYN,JAIME,Undirected,230,,,6,6
CERSEI,JOFFREY,Undirected,231,,,6,6
CERSEI,LADY_CRANE,Undirected,232,,,6,6
CERSEI,LORAS,Undirected,233,,,6,6
DAENERYS,DROGO,Undirected,234,,,6,6
DAENERYS,RAZDAL,Undirected,235,,,6,6
DAVOS,SMALLJON,Undirected,236,,,6,6
EDMURE,LOTHAR,Undirected,237,,,6,6
HIGH_SPARROW,MACE,Undirected,238,,,6,6
HOUND,LEM,Undirected,239,,,6,6
JON,OLLY,Undirected,240,,,6,6
LADY_CRANE,SANSA,Undirected,241,,,6,6
LANCEL,MARGAERY,Undirected,242,,,6,6
LEAF,NIGHT_KING,Undirected,243,,,6,6
MELISANDRE,STANNIS,Undirected,244,,,6,6
OBARA,TRYSTANE,Undirected,245,,,6,6
RICKON,SMALLJON,Undirected,246,,,6,6
SMALLJON,TORMUND,Undirected,247,,,6,6
TYRION,YARA,Undirected,248,,,6,6
ARYA,BOBONO,Undirected,249,,,5,6
ARYA,CAMELLO,Undirected,250,,,5,6
ARYA,JOFFREY,Undirected,251,,,5,6
BELICHO,GREY_WORM,Undirected,252,,,5,6
BELICHO,MISSANDEI,Undirected,253,,,5,6
BELICHO,YEZZAN,Undirected,254,,,5,6
BLACK_WALDER,BRONN,Undirected,255,,,5,6
BLACK_WALDER,BRYNDEN,Undirected,256,,,5,6
BOBONO,JOFFREY,Undirected,257,,,5,6
BRIENNE,LITTLEFINGER,Undirected,258,,,5,6
BRIENNE,THEON,Undirected,259,,,5,6
BRYNDEN,WALDER,Undirected,260,,,5,6
CERSEI,MOUNTAIN,Undirected,261,,,5,6
CERSEI,MYRCELLA,Undirected,262,,,5,6
CERSEI,TYWIN,Undirected,263,,,5,6
CLARENZO,JOFFREY,Undirected,264,,,5,6
CLARENZO,TYRION,Undirected,265,,,5,6
DAENERYS,KINVARA,Undirected,266,,,5,6
DAVOS,LITTLEFINGER,Undirected,267,,,5,6
DIM_DALBA,JON,Undirected,268,,,5,6
DOM,VARYS,Undirected,269,,,5,6
DORAN,MAESTER_DORNE,Undirected,270,,,5,6
DROGO,KHAL_MORO,Undirected,271,,,5,6
EDDISON_TOLLETT,OLLY,Undirected,272,,,5,6
EDMURE,WALDER,Undirected,273,,,5,6
ELLARIA,TYENE,Undirected,274,,,5,6
JOFFREY,SANSA,Undirected,275,,,5,6
JON,MAESTER_MORMONT,Undirected,276,,,5,6
JON,ROBB,Undirected,277,,,5,6
KEVAN,PYCELLE,Undirected,278,,,5,6
LADY_CRANE,TYRION,Undirected,279,,,5,6
LANCEL,LORAS,Undirected,280,,,5,6
LITTLE_SAM,MELESSA,Undirected,281,,,5,6
MAESTER_MORMONT,SANSA,Undirected,282,,,5,6
NED,RICKARD_STARK,Undirected,283,,,5,6
NIGHT_KING,THREE_EYED_RAVEN,Undirected,284,,,5,6
OLLY,TORMUND,Undirected,285,,,5,6
PODRICK,THEON,Undirected,286,,,5,6
RAMSAY,WUN_WUN,Undirected,287,,,5,6
RANDYLL,TALLA,Undirected,288,,,5,6
RICKARD_KARSTARK,ROOSE_BOLTON,Undirected,289,,,5,6
RICKARD_KARSTARK,SMALLJON,Undirected,290,,,5,6
SANSA,WUN_WUN,Undirected,291,,,5,6
AERON,BALON,Undirected,292,,,4,6
AERON,THEON,Undirected,293,,,4,6
ARTHUR,HOWLAND,Undirected,294,,,4,6
ARYA,CERSEI,Undirected,295,,,4,6
BALON,THEON,Undirected,296,,,4,6
BIANCA,CAMELLO,Undirected,297,,,4,6
BIANCA,JOFFREY,Undirected,298,,,4,6
BIANCA,SANSA,Undirected,299,,,4,6
BOBONO,SANSA,Undirected,300,,,4,6
BOBONO,TYRION,Undirected,301,,,4,6
BOBONO,TYWIN,Undirected,302,,,4,6
BOWEN_MARSH,DAVOS,Undirected,303,,,4,6
BOWEN_MARSH,EDDISON_TOLLETT,Undirected,304,,,4,6
BOWEN_MARSH,MELISANDRE,Undirected,305,,,4,6
BOWEN_MARSH,OLLY,Undirected,306,,,4,6
BOWEN_MARSH,OTHELL_YARWYCK,Undirected,307,,,6,6
BOWEN_MARSH,TORMUND,Undirected,308,,,4,6
BRIENNE,STANNIS,Undirected,309,,,4,6
BRONN,LOTHAR,Undirected,310,,,4,6
BRYNDEN,LOTHAR,Undirected,311,,,4,6
CERSEI,CLARENZO,Undirected,312,,,4,6
CERSEI,MACE,Undirected,313,,,4,6
CERSEI,SANSA,Undirected,314,,,4,6
CLARENZO,SANSA,Undirected,315,,,4,6
DAARIO,LHAZAREEN_WOMAN,Undirected,316,,,4,6
DAENERYS,YEZZAN,Undirected,317,,,4,6
DAVOS,MAESTER_MORMONT,Undirected,318,,,4,6
DAVOS,OLLY,Undirected,319,,,4,6
DICKON,GILLY,Undirected,320,,,4,6
DIM_DALBA,TORMUND,Undirected,321,,,4,6
DORAN,TYENE,Undirected,322,,,4,6
EDDISON_TOLLETT,PODRICK,Undirected,323,,,4,6
GILLY,MAESTER_CITADEL,Undirected,324,,,4,6
GLOVER,MANDERLY,Undirected,325,,,4,6
HARALD,RAMSAY,Undirected,326,,,4,6
HIGH_SPARROW,OLENNA,Undirected,327,,,4,6
HODOR,LYANNA,Undirected,328,,,4,6
HODOR,NIGHT_KING,Undirected,329,,,4,6
HOWLAND,NED,Undirected,330,,,4,6
JAIME,MYRCELLA,Undirected,331,,,4,6
JAIME,SON_OF_EDMURE,Undirected,332,,,4,6
JOFFREY,TYRION,Undirected,333,,,4,6
JON,MANDERLY,Undirected,334,,,4,6
JON,PODRICK,Undirected,335,,,4,6
JON,SAM,Undirected,336,,,4,6
JON,STANNIS,Undirected,337,,,4,6
KEVAN,MARGAERY,Undirected,338,,,4,6
LITTLEFINGER,TORMUND,Undirected,339,,,4,6
LORAS,OLENNA,Undirected,340,,,4,6
LYANNA_MORMONT,ROBB,Undirected,341,,,4,6
MAESTER_WOLKAN,MYRANDA,Undirected,342,,,4,6
MAESTER_WOLKAN,RICKARD_KARSTARK,Undirected,343,,,4,6
MYRCELLA,TOMMEN,Undirected,344,,,4,6
NYMERIA,OLENNA,Undirected,345,,,4,6
PODRICK,TORMUND,Undirected,346,,,4,6
RED_PRIEST,TYRION,Undirected,347,,,4,6
SANSA,SMALLJON,Undirected,348,,,4,6
SANSA,TYRION,Undirected,349,,,4,6
STANNIS,TORMUND,Undirected,350,,,4,6
AERYS,TYRION,Undirected,351,,,3,6
ALLISER_THORNE,MELISANDRE,Undirected,352,,,3,6
ALLISER_THORNE,OTHELL_YARWYCK,Undirected,353,,,3,6
ALLISER_THORNE,WUN_WUN,Undirected,354,,,3,6
AREO,DORAN,Undirected,355,,,3,6
AREO,ELLARIA,Undirected,356,,,3,6
AREO,TYENE,Undirected,357,,,3,6
ARTHUR,BRAN,Undirected,358,,,3,6
ARTHUR,THREE_EYED_RAVEN,Undirected,359,,,3,6
ARYA,BRAN,Undirected,360,,,3,6
ARYA,TYRION,Undirected,361,,,3,6
BENJEN,HODOR,Undirected,362,,,3,6
BERIC,LEM,Undirected,363,,,3,6
BIANCA,CERSEI,Undirected,364,,,3,6
BIANCA,NED,Undirected,365,,,3,6
BIANCA,TYRION,Undirected,366,,,3,6
BOBONO,CERSEI,Undirected,367,,,3,6
BOBONO,NED,Undirected,368,,,3,6
BRAN,JON,Undirected,369,,,3,6
BRAN,RICKON,Undirected,370,,,3,6
BRONN,EDMURE,Undirected,371,,,3,6
CATELYN,NED,Undirected,372,,,3,6
CATELYN,SANSA,Undirected,373,,,3,6
CERSEI,IZEMBARO,Undirected,374,,,3,6
CERSEI,TYRION,Undirected,375,,,3,6
CLARENZO,MARGAERY,Undirected,376,,,3,6
DAENERYS,RED_PRIEST,Undirected,377,,,3,6
DAVOS,GLOVER,Undirected,378,,,3,6
DAVOS,HARALD,Undirected,379,,,3,6
DAVOS,SHIREEN,Undirected,380,,,3,6
DICKON,RANDYLL,Undirected,381,,,3,6
DIM_DALBA,WUN_WUN,Undirected,382,,,3,6
DOM,VALA,Undirected,383,,,3,6
DORAN,OBERYN,Undirected,384,,,3,6
EDDISON_TOLLETT,WUN_WUN,Undirected,385,,,3,6
GLOVER,SANSA,Undirected,386,,,3,6
HARALD,JON,Undirected,387,,,3,6
HARALD,SANSA,Undirected,388,,,3,6
HARALD,SMALLJON,Undirected,389,,,3,6
HARALD,TORMUND,Undirected,390,,,3,6
HIGH_SPARROW,KEVAN,Undirected,391,,,3,6
HODOR,NED,Undirected,392,,,3,6
HOWLAND,THREE_EYED_RAVEN,Undirected,393,,,3,6
IZEMBARO,JOFFREY,Undirected,394,,,3,6
IZEMBARO,NED,Undirected,395,,,3,6
IZEMBARO,TYWIN,Undirected,396,,,3,6
JAIME,PODRICK,Undirected,397,,,3,6
JAIME,PYCELLE,Undirected,398,,,3,6
JAIME,SANSA,Undirected,399,,,3,6
JEOR,JON,Undirected,400,,,3,6
JOFFREY,MARGAERY,Undirected,401,,,3,6
JON,OTHELL_YARWYCK,Undirected,402,,,3,6
JON,ROOSE_BOLTON,Undirected,403,,,3,6
JORAH,LHAZAREEN_WOMAN,Undirected,404,,,3,6
KEVAN,LORAS,Undirected,405,,,3,6
KEVAN,MACE,Undirected,406,,,3,6
LEM,THOROS,Undirected,407,,,3,6
LITTLE_SAM,TALLA,Undirected,408,,,3,6
LORAS,MACE,Undirected,409,,,3,6
LYANNA,THREE_EYED_RAVEN,Undirected,410,,,3,6
LYANNA_MORMONT,RAMSAY,Undirected,411,,,3,6
LYANNA_MORMONT,TORMUND,Undirected,412,,,3,6
MACE,PYCELLE,Undirected,413,,,3,6
MANDERLY,ROBB,Undirected,414,,,3,6
MARGAERY,TYRION,Undirected,415,,,3,6
NED,OLD_NAN,Undirected,416,,,3,6
NED,RAMSAY,Undirected,417,,,3,6
OLENNA,PYCELLE,Undirected,418,,,3,6
OLENNA,TOMMEN,Undirected,419,,,3,6
OLENNA,TYENE,Undirected,420,,,3,6
RAZDAL,VARYS,Undirected,421,,,3,6
RED_PRIEST,VARYS,Undirected,422,,,3,6
ROBB,ROBETT,Undirected,423,,,3,6
ROOSE_BOLTON,SMALLJON,Undirected,424,,,3,6
ROOSE_BOLTON,WALDA,Undirected,425,,,3,6
SANSA,STANNIS,Undirected,426,,,3,6
SMALLJON,WUN_WUN,Undirected,427,,,3,6
AREO,MAESTER_DORNE,Undirected,428,,,2,6
ARYA,NED,Undirected,429,,,2,6
ARYA,RICKON,Undirected,430,,,2,6
ARYA,ROBERT,Undirected,431,,,2,6
BELICHO,DAENERYS,Undirected,432,,,2,6
BELICHO,VARYS,Undirected,433,,,2,6
BENJEN,RODRIK,Undirected,434,,,2,6
BIANCA,MARGAERY,Undirected,435,,,2,6
BOBONO,MARGAERY,Undirected,436,,,2,6
BRAN,HOWLAND,Undirected,438,,,2,6
BRAN,JAQEN,Undirected,439,,,2,6
BRAN,OLD_NAN,Undirected,440,,,2,6
BRAN,RODRIK,Undirected,441,,,2,6
BRAN,SANSA,Undirected,442,,,2,6
BRONN,BRYNDEN,Undirected,443,,,2,6
BRONN,WALDER,Undirected,444,,,2,6
BRYNDEN,MINISA,Undirected,445,,,2,6
CAMELLO,NED,Undirected,446,,,2,6
CAMELLO,SANSA,Undirected,447,,,2,6
CAMELLO,TYRION,Undirected,448,,,2,6
CATELYN,EDMURE,Undirected,449,,,2,6
CATELYN,ROBB,Undirected,450,,,2,6
CERSEI,ROBERT,Undirected,451,,,2,6
CERSEI,SON_OF_EDMURE,Undirected,452,,,2,6
CERSEI,VARYS,Undirected,453,,,2,6
CLARENZO,ROBERT,Undirected,454,,,2,6
DAARIO,DOSH_KHALEEN_LEADER,Undirected,455,,,2,6
DAARIO,KHAL_MORO,Undirected,456,,,2,6
DAENERYS,VALA,Undirected,457,,,2,6
DAVOS,DIM_DALBA,Undirected,458,,,2,6
DAVOS,OTHELL_YARWYCK,Undirected,459,,,2,6
DAVOS,RICKON,Undirected,460,,,2,6
DAVOS,ROBETT,Undirected,461,,,2,6
DICKON,MELESSA,Undirected,462,,,2,6
DICKON,TALLA,Undirected,463,,,2,6
DIM_DALBA,SANSA,Undirected,464,,,2,6
DOSH_KHALEEN_LEADER,JORAH,Undirected,465,,,2,6
EDDISON_TOLLETT,OTHELL_YARWYCK,Undirected,466,,,2,6
EDMURE,HOSTER,Undirected,467,,,2,6
EDMURE,SON_OF_EDMURE,Undirected,468,,,2,6
ELLARIA,MAESTER_DORNE,Undirected,469,,,2,6
ELLARIA,NYMERIA,Undirected,470,,,2,6
ELLARIA,OBARA,Undirected,471,,,2,6
ELLARIA,OBERYN,Undirected,472,,,2,6
FLYNN,LEM,Undirected,473,,,2,6
FLYNN,MORGAN,Undirected,474,,,2,6
FLYNN,RAY,Undirected,475,,,2,6
GLOVER,ROBB,Undirected,476,,,2,6
GLOVER,ROBETT,Undirected,477,,,2,6
GREY_WORM,THEON,Undirected,478,,,2,6
GREY_WORM,YARA,Undirected,479,,,2,6
HARALD,LYANNA_MORMONT,Undirected,480,,,2,6
HODOR,OLD_NAN,Undirected,481,,,2,6
IZEMBARO,ROBERT,Undirected,482,,,2,6
IZEMBARO,SANSA,Undirected,483,,,2,6
IZEMBARO,TYRION,Undirected,484,,,2,6
JAIME,LORAS,Undirected,485,,,2,6
JAIME,ROBB,Undirected,486,,,2,6
JAIME,TYRION,Undirected,487,,,2,6
JON,THEON,Undirected,488,,,2,6
JORAH,KHAL_MORO,Undirected,489,,,2,6
KEVAN,QYBURN,Undirected,490,,,2,6
KRAZNYS_MO_NAKLOZ,MISSANDEI,Undirected,491,,,2,6
LADY_CRANE,MARGAERY,Undirected,492,,,2,6
LADY_CRANE,ROBERT,Undirected,493,,,2,6
LADY_CRANE,TYWIN,Undirected,494,,,2,6
LADY_CRANE,WAIF,Undirected,495,,,2,6
LANCEL,MACE,Undirected,496,,,2,6
LANCEL,QYBURN,Undirected,497,,,2,6
LANCEL,SEPTA_UNELLA,Undirected,498,,,2,6
LEM,MORGAN,Undirected,499,,,2,6
LITTLE_SAM,RANDYLL,Undirected,500,,,2,6
LITTLEFINGER,RAMSAY,Undirected,501,,,2,6
LITTLEFINGER,SMALLJON,Undirected,502,,,2,6
LITTLEFINGER,WUN_WUN,Undirected,503,,,2,6
LYANNA_MORMONT,MANDERLY,Undirected,504,,,2,6
LYANNA_MORMONT,SMALLJON,Undirected,505,,,2,6
MAESTER_AEMON,SAM,Undirected,506,,,2,6
MAESTER_DORNE,TYENE,Undirected,507,,,2,6
MAESTER_WOLKAN,ROOSE_BOLTON,Undirected,508,,,2,6
MANCE,TORMUND,Undirected,509,,,2,6
MARGAERY,SANSA,Undirected,510,,,2,6
MEERA,OLD_NAN,Undirected,511,,,2,6
MELISANDRE,OLLY,Undirected,512,,,2,6
MELISANDRE,OTHELL_YARWYCK,Undirected,513,,,2,6
MELISANDRE,PODRICK,Undirected,514,,,2,6
MELISANDRE,RAMSAY,Undirected,515,,,2,6
MISSANDEI,THEON,Undirected,516,,,2,6
MISSANDEI,YARA,Undirected,517,,,2,6
MORGAN,RAY,Undirected,518,,,2,6
NED,ROBB,Undirected,519,,,2,6
NED,ROBERT,Undirected,520,,,2,6
NED,ROBETT,Undirected,521,,,2,6
NED,RODRIK,Undirected,522,,,2,6
NED,TYRION,Undirected,523,,,2,6
NYMERIA,TYENE,Undirected,524,,,2,6
OBARA,TYENE,Undirected,525,,,2,6
OLD_NAN,THREE_EYED_RAVEN,Undirected,526,,,2,6
OLLY,OTHELL_YARWYCK,Undirected,527,,,2,6
OSHA,SMALLJON,Undirected,528,,,2,6
OTHELL_YARWYCK,TORMUND,Undirected,529,,,2,6
