Source,Target,Type,Id,Label,timeset,Weight,season
SAM,YARA,Undirected,537,,,2,8
SANSA,SARRA,Undirected,538,,,2,8
SANSA,VALE_LORD,Undirected,539,,,2,8
SANSA,WILLA,Undirected,540,,,2,8
SARRA,TORMUND,Undirected,541,,,2,8
SARRA,WILLA,Undirected,542,,,2,8
TEELA,TORMUND,Undirected,543,,,2,8
THEON,MAESTER_WOLKAN,Undirected,544,,,2,8
THEON,YOHN_ROYCE,Undirected,545,,,2,8
TORMUND,YOHN_ROYCE,Undirected,546,,,2,8
TYRION,VALE_LORD,Undirected,547,,,2,8
TYRION,YARA,Undirected,548,,,2,8
VALE_LORD,MAESTER_WOLKAN,Undirected,549,,,2,8
VALE_LORD,YARA,Undirected,550,,,2,8
VALE_LORD,YOHN_ROYCE,Undirected,551,,,2,8
YARA,YOHN_ROYCE,Undirected,552,,,2,8
