Source,Target,Type,Id,Label,timeset,Weight,season
LITTLEFINGER,ROBIN,Undirected,78,,,21,4
MACE,TYWIN,Undirected,79,,,21,4
OBERYN,OLYVAR,Undirected,80,,,21,4
SELYSE,STANNIS,Undirected,81,,,21,4
FARMER_HAMLET,HOUND,Undirected,82,,,20,4
GILLY,LITTLE_SAM,Undirected,83,,,20,4
HODOR,MEERA,Undirected,84,,,20,4
STYR,TORMUND,Undirected,85,,,20,4
THEON,YARA,Undirected,86,,,20,4
ARYA,POLLIVER,Undirected,87,,,19,4
CERSEI,QYBURN,Undirected,88,,,18,4
DAVOS,TYCHO,Undirected,89,,,18,4
ELLARIA,OLYVAR,Undirected,90,,,18,4
MORGAN,OBERYN,Undirected,91,,,18,4
MOUNTAIN,OBERYN,Undirected,92,,,18,4
RALF,THEON,Undirected,93,,,18,4
SHAE,TYWIN,Undirected,94,,,18,4
TYWIN,VARYS,Undirected,95,,,18,4
ARYA,TERNESIO_TERYS,Undirected,96,,,17,4
JON,YGRITTE,Undirected,97,,,17,4
KARL_TANNER,MEERA,Undirected,98,,,17,4
LITTLE_SAM,SAM,Undirected,99,,,17,4
LYSA,ROBIN,Undirected,100,,,17,4
MYRANDA,RAMSAY,Undirected,101,,,17,4
SANSA,SHAE,Undirected,102,,,17,4
STANNIS,TYCHO,Undirected,103,,,17,4
CERSEI,VARYS,Undirected,104,,,16,4
GRENN,SAM,Undirected,105,,,16,4
PYCELLE,TYWIN,Undirected,106,,,16,4
DAENERYS,FENNESZ,Undirected,107,,,15,4
RAMSAY,TANSY,Undirected,108,,,15,4
SANSA,YOHN_ROYCE,Undirected,109,,,15,4
BRAN,JON,Undirected,110,,,14,4
BRIENNE,CERSEI,Undirected,111,,,14,4
DAARIO,GREY_WORM,Undirected,112,,,14,4
DAVOS,SALLADHOR,Undirected,113,,,14,4
ELIA,OBERYN,Undirected,114,,,14,4
GRENN,LOCKE,Undirected,115,,,14,4
JAIME,LORAS,Undirected,116,,,14,4
JOJEN,KARL_TANNER,Undirected,117,,,14,4
JON,OLLY,Undirected,118,,,14,4
MACE,OBERYN,Undirected,119,,,14,4
MACE,TYRION,Undirected,120,,,14,4
OLENNA,TYWIN,Undirected,121,,,14,4
ROOSE_BOLTON,THEON,Undirected,122,,,14,4
ALLISER_THORNE,GRENN,Undirected,123,,,13,4
ARYA,FARMER_HAMLET,Undirected,124,,,13,4
BARRISTAN,MISSANDEI,Undirected,125,,,13,4
BRAN,LOCKE,Undirected,126,,,13,4
CERSEI,MACE,Undirected,127,,,13,4
CERSEI,MOUNTAIN,Undirected,128,,,13,4
GRENN,JANOS,Undirected,129,,,13,4
JAIME,PODRICK,Undirected,130,,,13,4
JAIME,TOMMEN,Undirected,131,,,13,4
JOFFREY,TOMMEN,Undirected,132,,,13,4
KARL_TANNER,RAST,Undirected,133,,,13,4
BRIENNE,MARGAERY,Undirected,134,,,12,4
DYING_MAN,HOUND,Undirected,135,,,12,4
JAIME,OBERYN,Undirected,136,,,12,4
JON,STANNIS,Undirected,137,,,12,4
MANCE,STANNIS,Undirected,138,,,12,4
PYCELLE,QYBURN,Undirected,139,,,12,4
TOMMEN,TYRION,Undirected,140,,,12,4
ALLISER_THORNE,MAESTER_AEMON,Undirected,141,,,11,4
ANYA_WAYNWOOD,SANSA,Undirected,142,,,11,4
BARRISTAN,GREY_WORM,Undirected,143,,,11,4
CATELYN,LYSA,Undirected,144,,,11,4
DONTOS,LITTLEFINGER,Undirected,145,,,11,4
ELLARIA,TYRION,Undirected,146,,,11,4
FARMER_HAMLET,SALLY,Undirected,147,,,11,4
JAIME,MARGAERY,Undirected,148,,,11,4
JON,KARL_TANNER,Undirected,149,,,11,4
JORAH,MISSANDEI,Undirected,150,,,11,4
ANYA_WAYNWOOD,YOHN_ROYCE,Undirected,151,,,10,4
ARYA,DYING_MAN,Undirected,152,,,10,4
DAARIO,JORAH,Undirected,153,,,10,4
KARL_TANNER,SISSY,Undirected,154,,,10,4
MORGAN,MORGANS_FRIEND,Undirected,155,,,10,4
OLLY,STYR,Undirected,156,,,10,4
ALLISER_THORNE,SAM,Undirected,157,,,9,4
BRAN,THREE_EYED_RAVEN,Undirected,158,,,9,4
BRONN,PODRICK,Undirected,159,,,9,4
CERSEI,SANSA,Undirected,160,,,9,4
CRASTER,JON,Undirected,161,,,9,4
DAARIO,MISSANDEI,Undirected,162,,,9,4
ELLARIA,MAREI,Undirected,163,,,9,4
ELLARIA,TYWIN,Undirected,164,,,9,4
GREY_WORM,JORAH,Undirected,165,,,9,4
JAIME,SANSA,Undirected,166,,,9,4
JANOS,SAM,Undirected,167,,,9,4
JOFFREY,MACE,Undirected,168,,,9,4
JOFFREY,OLENNA,Undirected,169,,,9,4
JON,MAESTER_AEMON,Undirected,170,,,9,4
ALLISER_THORNE,PYP,Undirected,171,,,8,4
BALON_DWARF,ROBB_DWARF,Undirected,172,,,8,4
BRONN,OBERYN,Undirected,173,,,8,4
DONNEL_HILL,GRENN,Undirected,174,,,8,4
EDDISON_TOLLETT,JANOS,Undirected,175,,,8,4
EDDISON_TOLLETT,SAM,Undirected,176,,,8,4
ELLARIA,MORGAN,Undirected,177,,,8,4
JAIME,MACE,Undirected,178,,,8,4
JOFFREY,OBERYN,Undirected,179,,,8,4
JON,MORAG,Undirected,180,,,8,4
LORAS,MARGAERY,Undirected,181,,,8,4
MACE,VARYS,Undirected,182,,,8,4
MARGAERY,TYRION,Undirected,183,,,8,4
MORGANS_FRIEND,OBERYN,Undirected,184,,,8,4
PYCELLE,VARYS,Undirected,185,,,8,4
SANSA,TYWIN,Undirected,186,,,8,4
ALLISER_THORNE,LOCKE,Undirected,187,,,7,4
BARRISTAN,DAARIO,Undirected,188,,,7,4
BOLTON_GUARD,YARA,Undirected,189,,,7,4
BRAN,KARL_TANNER,Undirected,190,,,7,4
BRAN,LEAF,Undirected,191,,,7,4
CERSEI,ELLARIA,Undirected,192,,,7,4
CERSEI,LORAS,Undirected,193,,,7,4
CERSEI,SHAE,Undirected,194,,,7,4
CRASTER,EDDISON_TOLLETT,Undirected,195,,,7,4
DAENERYS,MEEREEN_CHAMPION,Undirected,196,,,7,4
DAVOS,JON,Undirected,197,,,7,4
DONGO_THE_GIANT,MAG_THE_MIGHTY,Undirected,198,,,7,4
DORNISH_LORD,TYRION,Undirected,199,,,7,4
EDDISON_TOLLETT,PYP,Undirected,200,,,7,4
ENDREW,JAIME,Undirected,201,,,7,4
GILLY,PYP,Undirected,202,,,7,4
GRENN,MAG_THE_MIGHTY,Undirected,203,,,7,4
GUYMON,OLLY,Undirected,204,,,7,4
HIZDAHR,HIZDAHRS_FATHER,Undirected,205,,,7,4
HODOR,LOCKE,Undirected,206,,,7,4
JOFFREY,LITTLEFINGER,Undirected,207,,,7,4
JOFFREY,SHAE,Undirected,208,,,7,4
JON,PYP,Undirected,209,,,7,4
JON,SISSY,Undirected,210,,,7,4
LORAS,TOMMEN,Undirected,211,,,7,4
MACE,MARGAERY,Undirected,212,,,7,4
MACE,TOMMEN,Undirected,213,,,7,4
MAREI,OBERYN,Undirected,214,,,7,4
MELISANDRE,STANNIS,Undirected,215,,,7,4
MOLES_TOWN_MADAM,SAM,Undirected,216,,,7,4
NED,SANSA,Undirected,217,,,7,4
OBERYN,PYCELLE,Undirected,218,,,7,4
OBERYN,SHAE,Undirected,219,,,7,4
OLLY,SAM,Undirected,220,,,7,4
OLLY,YGRITTE,Undirected,221,,,7,4
RAMSAY,YARA,Undirected,222,,,7,4
RENLY_DWARF,STANNIS_DWARF,Undirected,223,,,7,4
SHIREEN,STANNIS,Undirected,224,,,7,4
ALLISER_THORNE,OTHELL_YARWYCK,Undirected,225,,,6,4
ARYA,SALLY,Undirected,226,,,6,4
BALON,THEON,Undirected,227,,,6,4
BRIENNE,CATELYN,Undirected,228,,,6,4
BRIENNE,JOFFREY,Undirected,229,,,6,4
BRIENNE,SANSA,Undirected,230,,,6,4
CATELYN,SANSA,Undirected,231,,,6,4
CERSEI,DONTOS,Undirected,232,,,6,4
CERSEI,MYRCELLA,Undirected,233,,,6,4
DAVOS,MANCE,Undirected,234,,,6,4
DAVOS,SELYSE,Undirected,235,,,6,4
DONTOS,JOFFREY,Undirected,236,,,6,4
ELDER_MEEREEN_SLAVE,MOSSADOR,Undirected,237,,,6,4
FIRST_MATE,YARA,Undirected,238,,,6,4
GOATHERD,MISSANDEI,Undirected,239,,,6,4
GRENN,OLLY,Undirected,240,,,6,4
GRENN,PYP,Undirected,241,,,6,4
HOUND,JOFFREY,Undirected,242,,,6,4
HOUND,LYSA,Undirected,243,,,6,4
HOUND,RORGE,Undirected,244,,,6,4
HOUND,SALLY,Undirected,245,,,6,4
JAIME,VARYS,Undirected,246,,,6,4
JOFFREY_DWARF,ROBB_DWARF,Undirected,247,,,6,4
JON,STYR,Undirected,248,,,6,4
JON_ARRYN,LYSA,Undirected,249,,,6,4
LORAS,TYWIN,Undirected,250,,,6,4
MAREI,OLYVAR,Undirected,251,,,6,4
MARGAERY,SANSA,Undirected,252,,,6,4
MARGAERY,TYWIN,Undirected,253,,,6,4
MEERA,THREE_EYED_RAVEN,Undirected,254,,,6,4
MERYN_TRANT,TYRION,Undirected,255,,,6,4
MORGAN,OLYVAR,Undirected,256,,,6,4
MOUNTAIN,PYCELLE,Undirected,257,,,6,4
MOUNTAIN,QYBURN,Undirected,258,,,6,4
MOUNTAIN,TYWIN,Undirected,259,,,6,4
MYRANDA,TANSY,Undirected,260,,,6,4
OBERYN,TOMMEN,Undirected,261,,,6,4
ORSON,TYRION,Undirected,262,,,6,4
PYCELLE,TYRION,Undirected,263,,,6,4
SAM,TORMUND,Undirected,264,,,6,4
TANSY,THEON,Undirected,265,,,6,4
ALLISER_THORNE,EDDISON_TOLLETT,Undirected,266,,,5,4
ALLISER_THORNE,TORMUND,Undirected,267,,,5,4
BRIENNE,OLENNA,Undirected,268,,,5,4
BRIENNE,TYRION,Undirected,269,,,5,4
CATELYN,LITTLEFINGER,Undirected,270,,,5,4
CRASTER,KARL_TANNER,Undirected,271,,,5,4
CRASTER,RAST,Undirected,272,,,5,4
DAENERYS,GOATHERD,Undirected,273,,,5,4
DAVOS,MELISANDRE,Undirected,274,,,5,4
DONTOS,TYRION,Undirected,275,,,5,4
EDDISON_TOLLETT,LOCKE,Undirected,276,,,5,4
EDDISON_TOLLETT,MORAG,Undirected,277,,,5,4
ENDREW,JOFFREY,Undirected,278,,,5,4
FENNESZ,MASTER_MIGHDAL,Undirected,279,,,5,4
FIRST_MATE,THEON,Undirected,280,,,5,4
GRENN,MORAG,Undirected,281,,,5,4
HIGH_SEPTON,JOFFREY,Undirected,282,,,5,4
HIGH_SEPTON,TOMMEN,Undirected,283,,,5,4
HIZDAHR,MANSERVANT,Undirected,284,,,5,4
HOT_PIE,PODRICK,Undirected,285,,,5,4
HOUND,PODRICK,Undirected,286,,,5,4
JAIME,QYBURN,Undirected,287,,,5,4
JAIME,SHAE,Undirected,288,,,5,4
JANOS,OLLY,Undirected,289,,,5,4
JOFFREY,PODRICK,Undirected,290,,,5,4
JOFFREY,POLLIVER,Undirected,291,,,5,4
JOFFREY,PYCELLE,Undirected,292,,,5,4
JON,NED,Undirected,293,,,5,4
LHARA,SALLADHOR,Undirected,294,,,5,4
LUTHOR,OLENNA,Undirected,295,,,5,4
LYSA,TYRION,Undirected,296,,,5,4
MACE,PYCELLE,Undirected,297,,,5,4
MACE,SANSA,Undirected,298,,,5,4
MACE,SHAE,Undirected,299,,,5,4
MARGAERY,OBERYN,Undirected,300,,,5,4
MOUNTAIN,TYRION,Undirected,301,,,5,4
OBERYN,PODRICK,Undirected,302,,,5,4
OLENNA,TYRION,Undirected,303,,,5,4
RAMSAY,WALDA,Undirected,304,,,5,4
ROOSE_BOLTON,WALDA,Undirected,305,,,5,4
SELYSE,SHIREEN,Undirected,306,,,5,4
ADRACK_HUMBLE,THEON,Undirected,307,,,4,4
AERYS,JAIME,Undirected,308,,,4,4
AERYS,ROBERT,Undirected,309,,,4,4
ARYA,RORGE,Undirected,310,,,4,4
AXELL_FLORENT,MELISANDRE,Undirected,311,,,4,4
AXELL_FLORENT,SELYSE,Undirected,312,,,4,4
BALON_DWARF,JOFFREY_DWARF,Undirected,313,,,4,4
BALON_DWARF,STANNIS_DWARF,Undirected,314,,,4,4
BLACK_JACK,KEGS,Undirected,315,,,4,4
BLACK_JACK,MULLY,Undirected,316,,,4,4
BRAN,CRASTER,Undirected,317,,,4,4
BRAN,RAST,Undirected,318,,,4,4
BRONN,MORGAN,Undirected,319,,,4,4
CATELYN,CERSEI,Undirected,320,,,4,4
CATELYN,NED,Undirected,321,,,4,4
CATELYN,ROBB,Undirected,322,,,4,4
COOPER,GRENN,Undirected,323,,,4,4
CRASTER,GRENN,Undirected,324,,,4,4
CRASTER,LOCKE,Undirected,325,,,4,4
CRASTER,MORAG,Undirected,326,,,4,4
CRASTER,SISSY,Undirected,327,,,4,4
CRASTERS_BABY,RAST,Undirected,328,,,4,4
CRASTERS_BABY,SISSY,Undirected,329,,,4,4
DAARIO,MEEREEN_CHAMPION,Undirected,330,,,4,4
DAENERYS,HIZDAHRS_FATHER,Undirected,331,,,4,4
EDDISON_TOLLETT,SISSY,Undirected,332,,,4,4
ELDER_MEEREEN_SLAVE,GREY_WORM,Undirected,333,,,4,4
ELDER_MEEREEN_SLAVE,MEEREEN_SLAVE,Undirected,334,,,4,4
ELIA,MOUNTAIN,Undirected,335,,,4,4
ELIA,TYWIN,Undirected,336,,,4,4
ELLARIA,JAIME,Undirected,337,,,4,4
ELLARIA,MOUNTAIN,Undirected,338,,,4,4
ELLARIA,PODRICK,Undirected,339,,,4,4
GILLY,JANOS,Undirected,340,,,4,4
GILLY,STYR,Undirected,341,,,4,4
GILLY,YGRITTE,Undirected,342,,,4,4
GRENN,SISSY,Undirected,343,,,4,4
HIGH_SEPTON,JAIME,Undirected,344,,,4,4
HIGH_SEPTON,MARGAERY,Undirected,345,,,4,4
JANOS,MAESTER_AEMON,Undirected,346,,,4,4
JOFFREY,JOFFREY_DWARF,Undirected,347,,,4,4
JOFFREY,NED,Undirected,348,,,4,4
JON,MAG_THE_MIGHTY,Undirected,349,,,4,4
JON_ARRYN,LITTLEFINGER,Undirected,350,,,4,4
KEGS,MULLY,Undirected,351,,,4,4
LEAF,MEERA,Undirected,352,,,4,4
LITTLE_SAM,MOLES_TOWN_WHORE,Undirected,353,,,4,4
LITTLEFINGER,NED,Undirected,354,,,4,4
LOCKE,RAMSAY,Undirected,355,,,4,4
LORAS,OBERYN,Undirected,356,,,4,4
LYSA,NED,Undirected,357,,,4,4
LYSA,YOHN_ROYCE,Undirected,358,,,4,4
MANCE,TORMUND,Undirected,359,,,4,4
MERYN_TRANT,ROOSE_BOLTON,Undirected,360,,,4,4
MERYN_TRANT,TYWIN,Undirected,361,,,4,4
MORAG,SISSY,Undirected,362,,,4,4
MORGAN,TYRION,Undirected,363,,,4,4
MYRANDA,THEON,Undirected,364,,,4,4
MYRANDA,YARA,Undirected,365,,,4,4
OBERYN,SANSA,Undirected,366,,,4,4
OLLY,OLLYS_MOTHER,Undirected,367,,,4,4
PODRICK,SANSA,Undirected,368,,,4,4
PYCELLE,TOMMEN,Undirected,369,,,4,4
SAM,STYR,Undirected,370,,,4,4
SAM,YGRITTE,Undirected,371,,,4,4
SANSA,TOMMEN,Undirected,372,,,4,4
STYR,THENN_WARG,Undirected,373,,,4,4
AERYS,TYRION,Undirected,374,,,3,4
ALLISER_THORNE,OLLY,Undirected,375,,,3,4
ALLISER_THORNE,QHORIN,Undirected,376,,,3,4
ANYA_WAYNWOOD,LYSA,Undirected,377,,,3,4
ARYA,CATELYN,Undirected,378,,,3,4
ARYA,HOT_PIE,Undirected,379,,,3,4
ARYA,JOFFREY,Undirected,380,,,3,4
ARYA,NED,Undirected,381,,,3,4
ARYA,PODRICK,Undirected,382,,,3,4
ARYA,SANSA,Undirected,383,,,3,4
BAELOR,TYWIN,Undirected,384,,,3,4
BALON_DWARF,RENLY_DWARF,Undirected,385,,,3,4
BOLTON_GUARD,FIRST_MATE,Undirected,386,,,3,4
BRAN,CRASTERS_BABY,Undirected,387,,,3,4
BRAN,NED,Undirected,388,,,3,4
BRAN,RAMSAY,Undirected,389,,,3,4
BRIENNE,SELWYN,Undirected,390,,,3,4
BRONN,ELLARIA,Undirected,391,,,3,4
BRONN,LOLLYS,Undirected,392,,,3,4
BRONN,MOUNTAIN,Undirected,393,,,3,4
BRONN,SHAE,Undirected,394,,,3,4
CATELYN,HOSTER,Undirected,395,,,3,4
CATELYN,JAIME,Undirected,396,,,3,4
CATELYN,TYRION,Undirected,397,,,3,4
CERSEI,NED,Undirected,398,,,3,4
CERSEI,OLENNA,Undirected,399,,,3,4
CERSEI,PODRICK,Undirected,400,,,3,4
CERSEI,ROBERT,Undirected,401,,,3,4
COOPER,DONNEL_HILL,Undirected,402,,,3,4
CRASTER,JOJEN,Undirected,403,,,3,4
CRASTER,MEERA,Undirected,404,,,3,4
CRASTER,SAM,Undirected,405,,,3,4
CRASTERS_BABY,MEERA,Undirected,406,,,3,4
DAENERYS,MANSERVANT,Undirected,407,,,3,4
DONNEL_WAYNWOOD,HOUND,Undirected,408,,,3,4
DORAN,TYRION,Undirected,409,,,3,4
EDDISON_TOLLETT,OLLY,Undirected,410,,,3,4
ELLARIA,JOFFREY,Undirected,411,,,3,4
ELLARIA,LORAS,Undirected,412,,,3,4
GILLY,TORMUND,Undirected,413,,,3,4
GUYMON,OLLYS_MOTHER,Undirected,414,,,3,4
HODOR,LEAF,Undirected,415,,,3,4
HODOR,RAST,Undirected,416,,,3,4
HOSTER,LYSA,Undirected,417,,,3,4
HOUND,INNKEEPER,Undirected,418,,,3,4
HOUND,SYRIO_FOREL,Undirected,419,,,3,4
INNKEEPER,POLLIVER,Undirected,420,,,3,4
JAIME,MERYN_TRANT,Undirected,421,,,3,4
JAIME,OLENNA,Undirected,422,,,3,4
JAIME,STANNIS,Undirected,423,,,3,4
JOFFREY,LORAS,Undirected,424,,,3,4
JOFFREY,MOUNTAIN,Undirected,425,,,3,4
JOFFREY,RENLY,Undirected,426,,,3,4
JOFFREY,ROBB_DWARF,Undirected,427,,,3,4
JOFFREY,STANNIS,Undirected,428,,,3,4
JOFFREY_DWARF,SANSA,Undirected,429,,,3,4
JOFFREY_DWARF,STANNIS_DWARF,Undirected,430,,,3,4
JOJEN,LEAF,Undirected,431,,,3,4
JOJEN,THREE_EYED_RAVEN,Undirected,432,,,3,4
JON,OTHELL_YARWYCK,Undirected,433,,,3,4
LITTLEFINGER,TYRION,Undirected,434,,,3,4
LORAS,TYRION,Undirected,435,,,3,4
MACE,OLENNA,Undirected,436,,,3,4
MAG_THE_MIGHTY,MANCE,Undirected,437,,,3,4
MAG_THE_MIGHTY,SAM,Undirected,438,,,3,4
MEEREEN_SLAVE,MOSSADOR,Undirected,439,,,3,4
MOLES_TOWN_MADAM,MOLES_TOWN_WHORE,Undirected,440,,,3,4
NED,TYRION,Undirected,441,,,3,4
OLENNA,SANSA,Undirected,442,,,3,4
OLENNA,TOMMEN,Undirected,443,,,3,4
OLLY,PYP,Undirected,444,,,3,4
OLLY,TORMUND,Undirected,445,,,3,4
PODRICK,TYWIN,Undirected,446,,,3,4
PODRICK,VARYS,Undirected,447,,,3,4
PYCELLE,SANSA,Undirected,448,,,3,4
PYP,TORMUND,Undirected,449,,,3,4
ROBB,SANSA,Undirected,450,,,3,4
ROBERT,TYWIN,Undirected,451,,,3,4
STANNIS,TOMMEN,Undirected,452,,,3,4
THENN_WARG,TORMUND,Undirected,453,,,3,4
THENN_WARG,YGRITTE,Undirected,454,,,3,4
VANCE_CORBRAY,YOHN_ROYCE,Undirected,455,,,3,4
ADRACK_HUMBLE,RALF,Undirected,456,,,2,4
AERYS,CERSEI,Undirected,457,,,2,4
ALLISER_THORNE,CRASTER,Undirected,458,,,2,4
ALLISER_THORNE,YGRITTE,Undirected,459,,,2,4
ANYA_WAYNWOOD,ROBIN,Undirected,460,,,2,4
ANYA_WAYNWOOD,VANCE_CORBRAY,Undirected,461,,,2,4
ARYA,DONNEL_WAYNWOOD,Undirected,462,,,2,4
ARYA,INNKEEPER,Undirected,463,,,2,4
ARYA,INNKEEPERS_DAUGHTER,Undirected,464,,,2,4
ARYA,JAIME,Undirected,465,,,2,4
ARYA,JAQEN,Undirected,466,,,2,4
ARYA,LOMMY,Undirected,467,,,2,4
ARYA,LYSA,Undirected,468,,,2,4
ARYA,MERYN_TRANT,Undirected,469,,,2,4
ARYA,SYRIO_FOREL,Undirected,470,,,2,4
ARYA,TOMMY,Undirected,471,,,2,4
AXELL_FLORENT,DAVOS,Undirected,472,,,2,4
AXELL_FLORENT,STANNIS,Undirected,473,,,2,4
BAELOR,HIGH_SEPTON,Undirected,474,,,2,4
BAELOR,JOFFREY,Undirected,475,,,2,4
BAELOR,TYRION,Undirected,476,,,2,4
BALON,ROOSE_BOLTON,Undirected,477,,,2,4
BALON_DWARF,JOFFREY,Undirected,478,,,2,4
BARRISTAN,CERSEI,Undirected,479,,,2,4
BARRISTAN,GOATHERD,Undirected,480,,,2,4
BARRISTAN,JOFFREY,Undirected,481,,,2,4
BARRISTAN,VARYS,Undirected,482,,,2,4
BITER,HOUND,Undirected,483,,,2,4
BITER,RORGE,Undirected,484,,,2,4
BOROS,JAIME,Undirected,485,,,2,4
BRAN,RICKON,Undirected,486,,,2,4
BRAN,SAM,Undirected,487,,,2,4
BRIENNE,BRONN,Undirected,488,,,2,4
BRIENNE,LORAS,Undirected,489,,,2,4
BRIENNE,NED,Undirected,490,,,2,4
BRONN,CERSEI,Undirected,491,,,2,4
BRONN,FALYSE,Undirected,492,,,2,4
BRONN,MORGANS_FRIEND,Undirected,493,,,2,4
BRONN,TYWIN,Undirected,494,,,2,4
BRONN,VARYS,Undirected,495,,,2,4
CATELYN,JOFFREY,Undirected,496,,,2,4
CATELYN,JON_ARRYN,Undirected,497,,,2,4
CERSEI,ELIA,Undirected,498,,,2,4
CERSEI,FOOL,Undirected,499,,,2,4
CERSEI,JOANNA,Undirected,500,,,2,4
CERSEI,JOFFREY_DWARF,Undirected,501,,,2,4
CERSEI,MERYN_TRANT,Undirected,502,,,2,4
CERSEI,ROBB_DWARF,Undirected,503,,,2,4
CRASTER,CRASTERS_BABY,Undirected,504,,,2,4
CRASTER,HODOR,Undirected,505,,,2,4
CRASTER,MANCE,Undirected,506,,,2,4
CRASTERS_BABY,HODOR,Undirected,507,,,2,4
CRASTERS_BABY,JOJEN,Undirected,508,,,2,4
CRASTERS_BABY,KARL_TANNER,Undirected,509,,,2,4
CRASTERS_BABY,NIGHT_KING,Undirected,510,,,2,4
CRASTERS_BABY,WHITE_WALKER,Undirected,511,,,2,4
DAENERYS,DROGO,Undirected,512,,,2,4
DAENERYS,MASTER_MIGHDAL,Undirected,513,,,2,4
DAENERYS,RHAEGAR,Undirected,514,,,2,4
DAENERYS,VARYS,Undirected,515,,,2,4
DAENERYS,VISERYS,Undirected,516,,,2,4
DAVOS,EDDISON_TOLLETT,Undirected,517,,,2,4
DAVOS,GRENN,Undirected,518,,,2,4
DAVOS,MAESTER_AEMON,Undirected,519,,,2,4
DAVOS,SAM,Undirected,520,,,2,4
DONGO_THE_GIANT,JON,Undirected,521,,,2,4
DONNEL_HILL,MAG_THE_MIGHTY,Undirected,522,,,2,4
DORAN,OBERYN,Undirected,523,,,2,4
DORNISH_LORD,OBERYN,Undirected,524,,,2,4
DROGO,RHAEGAR,Undirected,525,,,2,4
EDDISON_TOLLETT,MAESTER_AEMON,Undirected,526,,,2,4
EDDISON_TOLLETT,MELISANDRE,Undirected,527,,,2,4
