Source,Target,Type,Id,Label,timeset,Weight,season
CERSEI,KEVAN,Undirected,59,,,21,5
HIGH_SPARROW,LORAS,Undirected,60,,,21,5
CERSEI,MAGGY,Undirected,61,,,20,5
DAARIO,GREY_WORM,Undirected,62,,,20,5
JANOS,JON,Undirected,63,,,20,5
SELYSE,SHIREEN,Undirected,64,,,20,5
AREO,BRONN,Undirected,65,,,19,5
ELLARIA,JAIME,Undirected,66,,,19,5
KARSI,TORMUND,Undirected,67,,,19,5
TYCHO,MACE,Undirected,68,,,19,5
AREO,JAIME,Undirected,69,,,18,5
CERSEI,LANCEL,Undirected,70,,,18,5
CERSEI,PYCELLE,Undirected,71,,,18,5
GILLY,SHIREEN,Undirected,72,,,18,5
JON,MAESTER_AEMON,Undirected,73,,,18,5
SELYSE,STANNIS,Undirected,74,,,18,5
BLACK_HAIRED_PROSTITUTE,TYRION,Undirected,75,,,17,5
DAARIO,JORAH,Undirected,76,,,17,5
HIGH_SPARROW,MARGAERY,Undirected,77,,,17,5
MAESTER_AEMON,SAM,Undirected,78,,,17,5
MALKO,TYRION,Undirected,79,,,17,5
ARYA,MERYN_TRANT,Undirected,80,,,16,5
DAARIO,MISSANDEI,Undirected,81,,,16,5
JAIME,TRYSTANE,Undirected,82,,,16,5
JON,LOBODA,Undirected,83,,,16,5
LITTLEFINGER,OLENNA,Undirected,84,,,16,5
MISSANDEI,TYRION,Undirected,85,,,16,5
ROOSE_BOLTON,SANSA,Undirected,86,,,16,5
AREO,ELLARIA,Undirected,87,,,15,5
AREO,MYRCELLA,Undirected,88,,,15,5
BRIENNE,SANSA,Undirected,89,,,15,5
CERSEI,LORAS,Undirected,90,,,15,5
LORAS,OLYVAR,Undirected,91,,,15,5
ALLISER_THORNE,SAM,Undirected,92,,,14,5
BRONN,LOLLYS,Undirected,93,,,14,5
CERSEI,SEPTA_UNELLA,Undirected,94,,,14,5
DAENERYS,GREY_WORM,Undirected,95,,,14,5
LANCEL,LITTLEFINGER,Undirected,96,,,14,5
LITTLEFINGER,RAMSAY,Undirected,97,,,14,5
MANCE,STANNIS,Undirected,98,,,14,5
MARGAERY,OLENNA,Undirected,99,,,14,5
NYMERIA,TYENE,Undirected,100,,,14,5
ARYA,THIN_MAN,Undirected,101,,,13,5
CERSEI,HIGH_SEPTON,Undirected,102,,,13,5
CERSEI,MERYN_TRANT,Undirected,103,,,13,5
DAVOS,MELISANDRE,Undirected,104,,,13,5
HIZDAHR,TYRION,Undirected,105,,,13,5
MELISANDRE,SELYSE,Undirected,106,,,13,5
MYRANDA,THEON,Undirected,107,,,13,5
BRONN,DORNISH_RIDER,Undirected,108,,,12,5
CERSEI,MELARA,Undirected,109,,,12,5
CERSEI,TYWIN,Undirected,110,,,12,5
EDDISON_TOLLETT,JON,Undirected,111,,,12,5
JORAH,MALKO,Undirected,112,,,12,5
LORD_OF_BONES,TORMUND,Undirected,113,,,12,5
BRAND,DERRYK,Undirected,114,,,11,5
ELLARIA,OBARA,Undirected,115,,,11,5
ELLARIA,TYENE,Undirected,116,,,11,5
HIGH_SEPTON,OLYVAR,Undirected,117,,,11,5
JAQEN,THIN_MAN,Undirected,118,,,11,5
DAVOS,OLLY,Undirected,119,,,10,5
ELLARIA,MYRCELLA,Undirected,120,,,10,5
OLLY,STANNIS,Undirected,121,,,10,5
PYCELLE,QYBURN,Undirected,122,,,10,5
BRIENNE,STANNIS,Undirected,123,,,9,5
BRONN,MYRCELLA,Undirected,124,,,9,5
DAENERYS,VARYS,Undirected,125,,,9,5
DAVOS,SELYSE,Undirected,126,,,9,5
DORAN,MYRCELLA,Undirected,127,,,9,5
DORAN,TRYSTANE,Undirected,128,,,9,5
HIGH_SPARROW,OLYVAR,Undirected,129,,,9,5
JORAH,MISSANDEI,Undirected,130,,,9,5
LITTLEFINGER,ROYCE,Undirected,131,,,9,5
LORAS,OLENNA,Undirected,132,,,9,5
LORAS,TOMMEN,Undirected,133,,,9,5
MACE,QYBURN,Undirected,134,,,9,5
MELISANDRE,SHIREEN,Undirected,135,,,9,5
RAMSAY,WALDA,Undirected,136,,,9,5
ALLISER_THORNE,OLLY,Undirected,137,,,8,5
AREO,TRYSTANE,Undirected,138,,,8,5
BRIENNE,RENLY,Undirected,139,,,8,5
GILLY,LITTLE_SAM,Undirected,140,,,8,5
HIGH_SPARROW,TOMMEN,Undirected,141,,,8,5
HIZDAHR,MISSANDEI,Undirected,142,,,8,5
JANOS,SAM,Undirected,143,,,8,5
KARSI,LOBODA,Undirected,144,,,8,5
LANCEL,LORAS,Undirected,145,,,8,5
ROOSE_BOLTON,THEON,Undirected,146,,,8,5
SANSA,WALDA,Undirected,147,,,8,5
TYRION,TYWIN,Undirected,148,,,8,5
AREO,OBARA,Undirected,149,,,7,5
BARRISTAN,DAARIO,Undirected,150,,,7,5
BRONN,OBARA,Undirected,151,,,7,5
CATELYN,SANSA,Undirected,152,,,7,5
CERSEI,MYRCELLA,Undirected,153,,,7,5
DERRYK,SAM,Undirected,154,,,7,5
GILLY,OLLY,Undirected,155,,,7,5
GREY_WORM,JORAH,Undirected,156,,,7,5
HIZDAHR,MOSSADOR,Undirected,157,,,7,5
MACE,MERYN_TRANT,Undirected,158,,,9,5
MACE,PYCELLE,Undirected,159,,,7,5
MARGAERY,OLYVAR,Undirected,160,,,7,5
OWNER,TYRION,Undirected,161,,,7,5
PODRICK,SANSA,Undirected,162,,,7,5
RAMSAY,STANNIS,Undirected,163,,,7,5
ALLISER_THORNE,JANOS,Undirected,164,,,6,5
BRAND,SAM,Undirected,165,,,6,5
BRONN,DORAN,Undirected,166,,,6,5
BRONN,TRYSTANE,Undirected,167,,,6,5
CERSEI,TYRION,Undirected,168,,,6,5
DAARIO,MOSSADOR,Undirected,169,,,6,5
EDDISON_TOLLETT,SAM,Undirected,170,,,6,5
ELLARIA,OBERYN,Undirected,171,,,6,5
GILLY,JON,Undirected,172,,,6,5
GILLY,SELYSE,Undirected,173,,,6,5
HIGH_SEPTON,LANCEL,Undirected,174,,,6,5
HIGH_SEPTON,QYBURN,Undirected,175,,,6,5
JAIME,TYWIN,Undirected,176,,,6,5
JON,SELYSE,Undirected,177,,,6,5
JORAH,VARYS,Undirected,178,,,6,5
LITTLE_SAM,SAM,Undirected,179,,,6,5
MADAME,MERYN_TRANT,Undirected,180,,,6,5
MANCE,TORMUND,Undirected,181,,,6,5
MYRANDA,WALDA,Undirected,182,,,6,5
MYRCELLA,OBARA,Undirected,183,,,6,5
NYMERIA,OBARA,Undirected,184,,,6,5
OBARA,TYENE,Undirected,185,,,6,5
ROOSE_BOLTON,WALDA,Undirected,186,,,6,5
ALLISER_THORNE,STANNIS,Undirected,187,,,5,5
BRAN,RICKON,Undirected,188,,,5,5
BRAN,THEON,Undirected,189,,,5,5
BRIENNE,CATELYN,Undirected,190,,,5,5
BRONN,NYMERIA,Undirected,191,,,5,5
CATELYN,LITTLEFINGER,Undirected,192,,,5,5
CERSEI,ROBERT,Undirected,193,,,5,5
DAENERYS,OWNER,Undirected,194,,,5,5
DERRYK,GILLY,Undirected,195,,,5,5
DORAN,OBERYN,Undirected,196,,,5,5
EDDISON_TOLLETT,OLLY,Undirected,197,,,5,5
ELLARIA,NYMERIA,Undirected,198,,,5,5
HIGH_SEPTON,MACE,Undirected,199,,,5,5
JON,LORD_OF_BONES,Undirected,200,,,5,5
KEVAN,TOMMEN,Undirected,201,,,5,5
LITTLEFINGER,STANNIS,Undirected,202,,,5,5
MELISANDRE,SAM,Undirected,203,,,5,5
NED,STANNIS,Undirected,204,,,5,5
PODRICK,STANNIS,Undirected,205,,,5,5
RICKON,THEON,Undirected,206,,,5,5
SAM,SELYSE,Undirected,207,,,5,5
ALLISER_THORNE,DAVOS,Undirected,208,,,4,5
ALLISER_THORNE,EDDISON_TOLLETT,Undirected,209,,,4,5
ALLISER_THORNE,MAESTER_AEMON,Undirected,210,,,4,5
ALLISER_THORNE,TORMUND,Undirected,211,,,4,5
AREO,NYMERIA,Undirected,212,,,4,5
AREO,TYENE,Undirected,213,,,4,5
ARYA,MACE,Undirected,214,,,4,5
BARRISTAN,MOSSADOR,Undirected,215,,,4,5
CERSEI,OLYVAR,Undirected,216,,,4,5
CERSEI,ROOSE_BOLTON,Undirected,217,,,4,5
CERSEI,VARYS,Undirected,218,,,4,5
DORNISH_RIDER,JAIME,Undirected,219,,,4,5
EDDISON_TOLLETT,STANNIS,Undirected,220,,,4,5
ELLARIA,TRYSTANE,Undirected,221,,,4,5
GILLY,MAESTER_AEMON,Undirected,222,,,4,5
GILLY,STANNIS,Undirected,223,,,4,5
HIGH_SEPTON,HIGH_SPARROW,Undirected,224,,,4,5
HIGH_SPARROW,RENLY,Undirected,225,,,4,5
HIGH_SPARROW,ROBERT,Undirected,226,,,4,5
HIZDAHR,JORAH,Undirected,227,,,4,5
JAIME,TYENE,Undirected,228,,,4,5
JON,NIGHT_KING,Undirected,229,,,4,5
JORAH,OWNER,Undirected,230,,,4,5
LITTLEFINGER,ROBIN,Undirected,231,,,4,5
LITTLEFINGER,THEON,Undirected,232,,,4,5
LOBODA,TORMUND,Undirected,233,,,4,5
MERYN_TRANT,QYBURN,Undirected,234,,,4,5
MYRANDA,ROOSE_BOLTON,Undirected,235,,,4,5
QUICK,STRONG,Undirected,236,,,4,5
ROBERT,STANNIS,Undirected,237,,,4,5
ROOSE_BOLTON,STANNIS,Undirected,238,,,4,5
ROOSE_BOLTON,TYWIN,Undirected,239,,,4,5
SAM,SHIREEN,Undirected,240,,,4,5
SANSA,YOHN_ROYCE,Undirected,241,,,4,5
THEON,WALDA,Undirected,242,,,4,5
AEGON,MAESTER_AEMON,Undirected,243,,,3,5
AERYS,DAENERYS,Undirected,244,,,3,5
ARYA,NED,Undirected,245,,,3,5
ARYA,TYCHO,Undirected,246,,,3,5
BARRISTAN,GREY_WORM,Undirected,247,,,3,5
BARRISTAN,RHAEGAR,Undirected,248,,,3,5
BRAN,SANSA,Undirected,249,,,3,5
CERSEI,JOFFREY,Undirected,250,,,3,5
CERSEI,OBERYN,Undirected,251,,,3,5
CERSEI,SANSA,Undirected,252,,,3,5
DORAN,TOMMEN,Undirected,253,,,3,5
EDDISON_TOLLETT,JANOS,Undirected,254,,,3,5
GILLY,JANOS,Undirected,255,,,3,5
GREY_WORM,MOSSADOR,Undirected,256,,,3,5
GREY_WORM,TYRION,Undirected,257,,,3,5
JAIME,LOLLYS,Undirected,258,,,3,5
JAIME,OBARA,Undirected,259,,,3,5
JAIME,TYRION,Undirected,260,,,3,5
JAIME,VARYS,Undirected,261,,,3,5
JANOS,OLLY,Undirected,262,,,3,5
JANOS,STANNIS,Undirected,263,,,3,5
JEOR,JON,Undirected,264,,,3,5
JOFFREY,MARGAERY,Undirected,265,,,3,5
JOFFREY,TOMMEN,Undirected,266,,,3,5
JON,OTHELL_YARWYCK,Undirected,267,,,3,5
JON,ROBB,Undirected,268,,,3,5
KEVAN,LANCEL,Undirected,269,,,3,5
KEVAN,PYCELLE,Undirected,270,,,3,5
KEVAN,QYBURN,Undirected,271,,,3,5
LITTLE_SAM,OLLY,Undirected,272,,,3,5
LITTLEFINGER,LYANNA,Undirected,273,,,3,5
LITTLEFINGER,LYSA,Undirected,274,,,3,5
LITTLEFINGER,NED,Undirected,275,,,3,5
LITTLEFINGER,PODRICK,Undirected,276,,,3,5
LITTLEFINGER,YOHN_ROYCE,Undirected,277,,,3,5
LORD_WEEBLY,SAM,Undirected,278,,,3,5
LYANNA,SANSA,Undirected,279,,,3,5
MANCE,MELISANDRE,Undirected,280,,,3,5
NED,ROBERT,Undirected,281,,,3,5
NED,SANSA,Undirected,282,,,3,5
OBARA,OBERYN,Undirected,283,,,3,5
PODRICK,RENLY,Undirected,284,,,3,5
PODRICK,TYRION,Undirected,285,,,3,5
RICKON,SANSA,Undirected,286,,,3,5
ROYCE,SANSA,Undirected,287,,,3,5
SANSA,STANNIS,Undirected,288,,,3,5
SHAE,TYRION,Undirected,289,,,3,5
SHAE,TYWIN,Undirected,290,,,3,5
STANNIS,TORMUND,Undirected,291,,,3,5
AEGON,RHAENYRA,Undirected,292,,,2,5
AERYS,BARRISTAN,Undirected,293,,,2,5
ALLISER_THORNE,DENYS,Undirected,294,,,2,5
ALLISER_THORNE,MANCE,Undirected,295,,,2,5
ARYA,MADAME,Undirected,296,,,2,5
ARYA,MOUNTAIN,Undirected,297,,,2,5
ARYA,SANSA,Undirected,298,,,2,5
ARYA,WALDER,Undirected,299,,,2,5
BARRISTAN,HIZDAHR,Undirected,300,,,2,5
BRIAN,JON,Undirected,301,,,2,5
BRIENNE,ROBERT,Undirected,302,,,2,5
BRIENNE,SELWYN,Undirected,303,,,2,5
BRONN,CERSEI,Undirected,304,,,2,5
BRONN,FALYSE,Undirected,305,,,2,5
CATELYN,NED,Undirected,306,,,2,5
CATELYN,ROBB,Undirected,307,,,2,5
CERSEI,ELLARIA,Undirected,308,,,2,5
CERSEI,JORAH,Undirected,309,,,2,5
CERWYN,RAMSAY,Undirected,310,,,2,5
DAARIO,QUICK,Undirected,311,,,2,5
DAARIO,STRONG,Undirected,312,,,2,5
DAENERYS,QUICK,Undirected,313,,,2,5
DAENERYS,ROBERT,Undirected,314,,,2,5
DAENERYS,STRONG,Undirected,315,,,2,5
DAVOS,EDDISON_TOLLETT,Undirected,316,,,2,5
DAVOS,SAM,Undirected,317,,,2,5
DORAN,OBARA,Undirected,318,,,2,5
DORAN,TYENE,Undirected,319,,,2,5
EDDISON_TOLLETT,GILLY,Undirected,320,,,2,5
EDDISON_TOLLETT,LITTLE_SAM,Undirected,321,,,2,5
EDDISON_TOLLETT,PYP,Undirected,322,,,2,5
EDDISON_TOLLETT,TORMUND,Undirected,323,,,2,5
GILLY,MELISANDRE,Undirected,324,,,2,5
GRENN,PYP,Undirected,325,,,2,5
HIGH_SEPTON,PYCELLE,Undirected,326,,,2,5
HIGH_SPARROW,MERYN_TRANT,Undirected,327,,,2,5
HIGH_SPARROW,SEPTA_UNELLA,Undirected,328,,,2,5
HIZDAHR,OWNER,Undirected,329,,,2,5
HIZDAHR,QUICK,Undirected,330,,,2,5
HIZDAHR,STRONG,Undirected,331,,,2,5
JAIME,LITTLEFINGER,Undirected,332,,,2,5
JAIME,NYMERIA,Undirected,333,,,2,5
JAIME,TOMMEN,Undirected,334,,,2,5
JAQEN,MACE,Undirected,335,,,2,5
JAQEN,MERYN_TRANT,Undirected,336,,,2,5
JEOR,SAM,Undirected,337,,,2,5
JOFFREY,RENLY,Undirected,338,,,2,5
JOFFREY,ROBERT,Undirected,339,,,2,5
JOFFREY,SANSA,Undirected,340,,,2,5
JOFFREY,TYRION,Undirected,341,,,2,5
JOFFREY,TYWIN,Undirected,342,,,2,5
JON,LITTLE_SAM,Undirected,343,,,2,5
JON,LORD_WEEBLY,Undirected,344,,,2,5
JON,ROOSE_BOLTON,Undirected,345,,,2,5
JON,SHIREEN,Undirected,346,,,2,5
JORAH,MOSSADOR,Undirected,347,,,2,5
KARSI,NIGHT_KING,Undirected,348,,,2,5
KEVAN,TYWIN,Undirected,349,,,2,5
LANCEL,OLYVAR,Undirected,350,,,2,5
LANCEL,PYCELLE,Undirected,351,,,2,5
LITTLE_SAM,MELISANDRE,Undirected,352,,,2,5
LITTLE_SAM,STANNIS,Undirected,353,,,2,5
LITTLEFINGER,LORAS,Undirected,354,,,2,5
LITTLEFINGER,MYRANDA,Undirected,355,,,2,5
LITTLEFINGER,OLYVAR,Undirected,356,,,2,5
LITTLEFINGER,RENLY,Undirected,357,,,2,5
LITTLEFINGER,ROBB,Undirected,358,,,2,5
LITTLEFINGER,TOMMEN,Undirected,359,,,2,5
LITTLEFINGER,WALDA,Undirected,360,,,2,5
LOLLYS,TANDA,Undirected,361,,,2,5
LORAS,TYWIN,Undirected,362,,,2,5
LYANNA_MORMONT,STANNIS,Undirected,363,,,2,5
MACE,THIN_MAN,Undirected,365,,,2,5
MACE,TOMMEN,Undirected,366,,,2,5
MAESTER_WOLKAN,ROOSE_BOLTON,Undirected,367,,,2,5
MAGGY,MELARA,Undirected,368,,,2,5
MAGGY,ROBERT,Undirected,369,,,2,5
MAGNAR,SAM,Undirected,370,,,2,5
MANCE,SAM,Undirected,371,,,2,5
MARGAERY,ROBERT,Undirected,372,,,2,5
MELISANDRE,OLLY,Undirected,373,,,2,5
MERYN_TRANT,MOUNTAIN,Undirected,374,,,2,5
MERYN_TRANT,THIN_MAN,Undirected,375,,,2,5
MOSSADOR,TYRION,Undirected,376,,,2,5
NED,THEON,Undirected,377,,,2,5
OLENNA,OLYVAR,Undirected,378,,,2,5
OLYVAR,TOMMEN,Undirected,379,,,2,5
PYCELLE,VARYS,Undirected,380,,,2,5
QUICK,TYRION,Undirected,381,,,2,5
RANDYLL,SAM,Undirected,382,,,2,5
RHAEGAR,ROBERT,Undirected,383,,,2,5
ROBB,SANSA,Undirected,384,,,2,5
ROBB,THEON,Undirected,385,,,2,5
ROBERT,TYWIN,Undirected,386,,,2,5
ROBERT,VARYS,Undirected,387,,,2,5
ROBIN,ROYCE,Undirected,388,,,2,5
ROBIN,SANSA,Undirected,389,,,2,5
STANNIS,STEFFON,Undirected,390,,,2,5
STRONG,TYRION,Undirected,391,,,2,5
THIN_MAN,WAIF,Undirected,392,,,2,5
TOMMEN,TYWIN,Undirected,393,,,2,5
TYCHO,JAQEN,Undirected,394,,,2,5
TYCHO,MERYN_TRANT,Undirected,395,,,2,5
TYCHO,THIN_MAN,Undirected,396,,,2,5
