Source,Target,Type,Id,Label,timeset,Weight,season
CATELYN,CERSEI,Undirected,78,,,22,1
LITTLEFINGER,SANSA,Undirected,79,,,22,1
SHAGGA,TYRION,Undirected,80,,,22,1
TYRION,YOREN,Undirected,81,,,22,1
ALLISER_THORNE,JON,Undirected,82,,,20,1
ARYA,JON,Undirected,83,,,20,1
DROGO,JORAH,Undirected,84,,,20,1
JAIME,ROBERT,Undirected,85,,,20,1
BRAN,JON,Undirected,86,,,19,1
DAENERYS,WINE_MERCHANT,Undirected,87,,,19,1
HOUND,SANSA,Undirected,88,,,19,1
LITTLEFINGER,PYCELLE,Undirected,89,,,19,1
LITTLEFINGER,ROS,Undirected,90,,,19,1
THEON,TYRION,Undirected,91,,,19,1
ALLISER_THORNE,SAM,Undirected,92,,,18,1
ARYA,YOREN,Undirected,93,,,18,1
CERSEI,TYRION,Undirected,94,,,18,1
BENJEN,TYRION,Undirected,95,,,17,1
DAENERYS,RAKHARO,Undirected,96,,,17,1
JEOR,SAM,Undirected,97,,,17,1
LITTLEFINGER,RENLY,Undirected,98,,,17,1
MAESTER_LUWIN,ROBB,Undirected,99,,,17,1
ROBERT,SANSA,Undirected,100,,,17,1
ROS,TYRION,Undirected,101,,,17,1
CATELYN,THEON,Undirected,102,,,16,1
GRENN,SAM,Undirected,103,,,16,1
HOUND,JOFFREY,Undirected,104,,,16,1
ROBB,TYRION,Undirected,105,,,16,1
BRAN,TYRION,Undirected,106,,,15,1
CATELYN,ROBERT,Undirected,107,,,15,1
JEOR,TYRION,Undirected,108,,,15,1
JOFFREY,TYRION,Undirected,109,,,15,1
JOFFREY,VARYS,Undirected,110,,,15,1
LANCEL,ROBERT,Undirected,111,,,15,1
MIRRI_MAZ_DUUR,QOTHO,Undirected,112,,,15,1
NED,YOREN,Undirected,113,,,15,1
PYCELLE,VARYS,Undirected,114,,,15,1
BENJEN,NED,Undirected,115,,,14,1
BRAN,RICKON,Undirected,116,,,14,1
CATELYN,JON,Undirected,117,,,14,1
CATELYN,SANSA,Undirected,118,,,14,1
JOFFREY,MARILLION,Undirected,119,,,14,1
KEVAN,TYRION,Undirected,120,,,14,1
LITTLEFINGER,ROBERT,Undirected,121,,,14,1
BARRISTAN,CERSEI,Undirected,122,,,13,1
CATELYN,VARDIS_EGEN,Undirected,123,,,13,1
CERSEI,VARYS,Undirected,124,,,13,1
DAENERYS,RHAEGO,Undirected,125,,,13,1
JANOS,NED,Undirected,126,,,13,1
JOFFREY,PYCELLE,Undirected,127,,,13,1
MAESTER_LUWIN,THEON,Undirected,128,,,13,1
NED,THEON,Undirected,129,,,13,1
PYCELLE,SANSA,Undirected,130,,,13,1
GENDRY,NED,Undirected,131,,,12,1
HOT_PIE,LOMMY_GREENHANDS,Undirected,132,,,12,1
JOFFREY,LITTLEFINGER,Undirected,133,,,12,1
JOFFREY,MERYN_TRANT,Undirected,134,,,12,1
JOFFREY,ROBB,Undirected,135,,,12,1
JON_ARRYN,NED,Undirected,136,,,12,1
KEVAN,TYWIN,Undirected,137,,,12,1
MAESTER_LUWIN,OSHA,Undirected,138,,,12,1
ARYA,SEPTA_MORDANE,Undirected,139,,,11,1
BRAN,HODOR,Undirected,140,,,11,1
BRONN,SHAE,Undirected,141,,,11,1
CATELYN,GREATJON_UMBER,Undirected,142,,,11,1
CATELYN,VARYS,Undirected,143,,,11,1
GREATJON_UMBER,THEON,Undirected,144,,,11,1
IRRI,RAKHARO,Undirected,145,,,11,1
MERYN_TRANT,SYRIO_FOREL,Undirected,146,,,11,1
NED,TYRION,Undirected,147,,,11,1
NED,TYWIN,Undirected,148,,,11,1
PYCELLE,ROBERT,Undirected,149,,,11,1
RENLY,STANNIS,Undirected,150,,,11,1
ROBB,RODRIK,Undirected,151,,,11,1
ROBERT,VARYS,Undirected,152,,,11,1
ALLISER_THORNE,PYP,Undirected,153,,,10,1
ARYA,ROBERT,Undirected,154,,,10,1
CATELYN,ROBIN,Undirected,155,,,10,1
DAENERYS,ILLYRIO,Undirected,156,,,10,1
DROGO,MAGO,Undirected,157,,,10,1
HOUND,NED,Undirected,158,,,10,1
HOUND,TYRION,Undirected,159,,,10,1
JAIME,JON,Undirected,160,,,10,1
JAIME,ROBB,Undirected,161,,,10,1
JEOR,PYP,Undirected,162,,,10,1
JOFFREY,MYCAH,Undirected,163,,,10,1
JORAH,WINE_MERCHANT,Undirected,164,,,10,1
MERYN_TRANT,SANSA,Undirected,165,,,10,1
NED,RODRIK,Undirected,166,,,10,1
NED,STANNIS,Undirected,167,,,10,1
NED,TOBHO_MOTT,Undirected,168,,,10,1
PYP,RAST,Undirected,169,,,10,1
ALLISER_THORNE,JEOR,Undirected,170,,,9,1
ARYA,CERSEI,Undirected,171,,,9,1
BRAN,JAIME,Undirected,172,,,9,1
BRAN,OLD_NAN,Undirected,173,,,9,1
CERSEI,PYCELLE,Undirected,174,,,9,1
DROGO,MIRRI_MAZ_DUUR,Undirected,175,,,9,1
ILLYRIO,VARYS,Undirected,176,,,9,1
IRRI,JORAH,Undirected,177,,,9,1
JEOR,MAESTER_AEMON,Undirected,178,,,9,1
MHAEGEN,NED,Undirected,179,,,9,1
NED,SEPTA_MORDANE,Undirected,180,,,9,1
PYCELLE,ROS,Undirected,181,,,9,1
RENLY,VARYS,Undirected,182,,,9,1
ROBB,SANSA,Undirected,183,,,9,1
ROBIN,TYRION,Undirected,184,,,9,1
RODRIK,TYRION,Undirected,185,,,9,1
VARDIS_EGEN,TYRION,Undirected,186,,,9,1
AERYS,NED,Undirected,187,,,8,1
BAELOR,NED,Undirected,188,,,8,1
CERSEI,LITTLEFINGER,Undirected,189,,,8,1
CERSEI,ROBB,Undirected,190,,,8,1
DAENERYS,MAGO,Undirected,191,,,8,1
DAREON,PYP,Undirected,192,,,8,1
HOUND,MERYN_TRANT,Undirected,193,,,8,1
JORAH,MIRRI_MAZ_DUUR,Undirected,194,,,8,1
OSHA,ROBB,Undirected,195,,,8,1
PYCELLE,RENLY,Undirected,196,,,8,1
ROBERT,TYWIN,Undirected,197,,,8,1
RODRIK,THEON,Undirected,198,,,8,1
SANSA,VARYS,Undirected,199,,,8,1
AERYS,ROBERT,Undirected,200,,,7,1
ALLISER_THORNE,GRENN,Undirected,201,,,7,1
ARYA,CATELYN,Undirected,202,,,7,1
ARYA,GENDRY,Undirected,203,,,7,1
ARYA,HOUND,Undirected,204,,,7,1
ARYA,JORY_CASSEL,Undirected,205,,,7,1
ARYA,STABLE_BOY,Undirected,206,,,7,1
ARYA,VARYS,Undirected,207,,,7,1
BRAN,ROBERT,Undirected,208,,,7,1
BRONN,CATELYN,Undirected,209,,,7,1
GREATJON_UMBER,RODRIK,Undirected,210,,,7,1
HUGH_OF_THE_VALE,JORY_CASSEL,Undirected,211,,,7,1
JON,RAST,Undirected,212,,,7,1
JON,THEON,Undirected,213,,,7,1
JON_ARRYN,ROBERT,Undirected,214,,,7,1
JORY_CASSEL,LITTLEFINGER,Undirected,215,,,7,1
LYSA,VARDIS_EGEN,Undirected,216,,,7,1
MAESTER_AEMON,TYRION,Undirected,217,,,7,1
MAESTER_LUWIN,TYRION,Undirected,218,,,7,1
ROBERT,TYRION,Undirected,219,,,7,1
ROBERT,VISERYS,Undirected,220,,,7,1
ARYA,ROBB,Undirected,221,,,6,1
BARRISTAN,VARYS,Undirected,222,,,6,1
BRONN,RODRIK,Undirected,223,,,6,1
DROGO,ILLYRIO,Undirected,224,,,6,1
DROGO,QOTHO,Undirected,225,,,6,1
DROGO,RHAEGO,Undirected,226,,,6,1
GRENN,RAST,Undirected,227,,,6,1
GRENN,TYRION,Undirected,228,,,6,1
HOUND,ROBERT,Undirected,229,,,6,1
HUGH_OF_THE_VALE,NED,Undirected,230,,,6,1
JAIME,JOFFREY,Undirected,231,,,6,1
JEOR,OTHELL_YARWYCK,Undirected,232,,,6,1
JEOR,OTHOR,Undirected,233,,,6,1
LITTLEFINGER,MOUNTAIN,Undirected,234,,,6,1
LITTLEFINGER,TYRION,Undirected,235,,,6,1
MAESTER_AEMON,PYP,Undirected,236,,,6,1
MAESTER_AEMON,SAM,Undirected,237,,,6,1
NED,SYRIO_FOREL,Undirected,238,,,6,1
NED,TOMARD,Undirected,239,,,6,1
OTHELL_YARWYCK,SAM,Undirected,240,,,6,1
PYP,TYRION,Undirected,241,,,6,1
RAST,SAM,Undirected,242,,,6,1
SHAGGA,TYWIN,Undirected,243,,,6,1
ARYA,BAELOR,Undirected,244,,,5,1
ARYA,BRAN,Undirected,245,,,5,1
ARYA,HOT_PIE,Undirected,246,,,5,1
ARYA,LITTLEFINGER,Undirected,247,,,5,1
ARYA,MERYN_TRANT,Undirected,248,,,5,1
ARYA,MYCAH,Undirected,249,,,5,1
BARRISTAN,JOFFREY,Undirected,250,,,5,1
BENJEN,ROBB,Undirected,251,,,5,1
BENJEN,YOREN,Undirected,252,,,5,1
BRAN,RODRIK,Undirected,253,,,5,1
BRONN,LYSA,Undirected,254,,,5,1
BRONN,SHAGGA,Undirected,255,,,5,1
BRONN,TYWIN,Undirected,256,,,5,1
CATELYN,MORD,Undirected,257,,,5,1
DAENERYS,ROBERT,Undirected,258,,,5,1
DOREAH,IRRI,Undirected,259,,,5,1
DROGO,RAKHARO,Undirected,260,,,5,1
GARED,ROYCE,Undirected,261,,,5,1
GENDRY,TOBHO_MOTT,Undirected,262,,,5,1
HOUND,LITTLEFINGER,Undirected,263,,,5,1
HOUND,MOUNTAIN,Undirected,264,,,5,1
JAIME,KEVAN,Undirected,265,,,5,1
JAIME,LITTLEFINGER,Undirected,266,,,5,1
JANOS,VARYS,Undirected,267,,,5,1
JOFFREY,SEPTA_MORDANE,Undirected,268,,,5,1
JON,OTHELL_YARWYCK,Undirected,269,,,5,1
JON,OTHOR,Undirected,270,,,5,1
JON_ARRYN,LITTLEFINGER,Undirected,271,,,5,1
JON_ARRYN,LYSA,Undirected,272,,,5,1
JONOS_BRACKEN,ROBB,Undirected,273,,,5,1
JORAH,QOTHO,Undirected,274,,,5,1
LYSA,MORD,Undirected,275,,,5,1
MAESTER_LUWIN,NED,Undirected,276,,,5,1
MARILLION,RODRIK,Undirected,277,,,5,1
MARILLION,TYRION,Undirected,278,,,5,1
MASHA_HEDDLE,TYRION,Undirected,279,,,5,1
MOUNTAIN,NED,Undirected,280,,,5,1
RENLY,SANSA,Undirected,281,,,5,1
ROBB,ROBERT,Undirected,282,,,5,1
ROBB,TYWIN,Undirected,283,,,5,1
ROBB,WALDER,Undirected,284,,,5,1
ROBERT,STANNIS,Undirected,285,,,5,1
AERYS,RICKARD_STARK,Undirected,286,,,4,1
ALLISER_THORNE,RAST,Undirected,287,,,4,1
ARYA,ILYN_PAYNE,Undirected,288,,,4,1
BAELOR,YOREN,Undirected,289,,,4,1
BARRISTAN,JAIME,Undirected,290,,,4,1
BARRISTAN,LITTLEFINGER,Undirected,291,,,4,1
BARRISTAN,PYCELLE,Undirected,292,,,4,1
BRAN,CERSEI,Undirected,293,,,4,1
BRONN,VARDIS_EGEN,Undirected,294,,,4,1
CATELYN,JON_ARRYN,Undirected,295,,,4,1
CATELYN,MARILLION,Undirected,296,,,4,1
CATELYN,TYWIN,Undirected,297,,,4,1
CERSEI,HOUND,Undirected,298,,,4,1
DAENERYS,VARYS,Undirected,299,,,4,1
DAREON,JON,Undirected,300,,,4,1
DAREON,SAM,Undirected,301,,,4,1
GARED,WILL,Undirected,302,,,4,1
GRENN,JEOR,Undirected,303,,,4,1
HOUND,LORAS,Undirected,304,,,4,1
HUGH_OF_THE_VALE,LITTLEFINGER,Undirected,305,,,4,1
ILYN_PAYNE,JOFFREY,Undirected,306,,,4,1
ILYN_PAYNE,NED,Undirected,307,,,4,1
ILYN_PAYNE,SANSA,Undirected,308,,,4,1
ILYN_PAYNE,YOREN,Undirected,309,,,4,1
JAIME,ROS,Undirected,310,,,4,1
JAIME,THEON,Undirected,311,,,4,1
JORY_CASSEL,ROBERT,Undirected,312,,,4,1
LANCEL,NED,Undirected,313,,,4,1
LITTLEFINGER,SEPTA_MORDANE,Undirected,314,,,4,1
LITTLEFINGER,TYWIN,Undirected,315,,,4,1
LORAS,MOUNTAIN,Undirected,316,,,4,1
LORAS,NED,Undirected,317,,,4,1
LORAS,SANSA,Undirected,318,,,4,1
LYANNA,NED,Undirected,319,,,4,1
MIRRI_MAZ_DUUR,RAKHARO,Undirected,320,,,4,1
MOUNTAIN,ROBERT,Undirected,321,,,4,1
MOUNTAIN,SANSA,Undirected,322,,,4,1
MYCAH,SANSA,Undirected,323,,,4,1
NED,RICKARD_STARK,Undirected,324,,,4,1
OLD_NAN,ROBB,Undirected,325,,,4,1
ROYCE,WILL,Undirected,326,,,4,1
RYGER_RIVERS,WALDER,Undirected,327,,,4,1
SANSA,YOREN,Undirected,328,,,4,1
SHAE,TYWIN,Undirected,329,,,4,1
STEVRON_FREY,WALDER,Undirected,330,,,4,1
WAYMAR_ROYCE,WILL,Undirected,331,,,4,1
ADDAM_MARBRAND,KEVAN,Undirected,332,,,3,1
ADDAM_MARBRAND,LEO_LEFFORD,Undirected,333,,,3,1
AERYS,JAIME,Undirected,334,,,3,1
AERYS,RHAEGAR,Undirected,335,,,3,1
ALLISER_THORNE,OTHELL_YARWYCK,Undirected,336,,,3,1
ARYA,JAIME,Undirected,337,,,3,1
ARYA,PYCELLE,Undirected,338,,,3,1
ASSASSIN,CATELYN,Undirected,339,,,3,1
BAELOR,ILYN_PAYNE,Undirected,340,,,3,1
BALON,THEON,Undirected,341,,,3,1
BARRISTAN,LANCEL,Undirected,342,,,3,1
BARRISTAN,RENLY,Undirected,343,,,3,1
BERIC,NED,Undirected,344,,,3,1
BRAN,WILL,Undirected,345,,,3,1
BRANDON_STARK,NED,Undirected,346,,,3,1
BRONN,MORD,Undirected,347,,,3,1
BRONN,ROBIN,Undirected,348,,,3,1
CATELYN,HOSTER,Undirected,349,,,3,1
CATELYN,JOFFREY,Undirected,350,,,3,1
CATELYN,MASHA_HEDDLE,Undirected,351,,,3,1
CATELYN,YOREN,Undirected,352,,,3,1
CERSEI,ILYN_PAYNE,Undirected,353,,,3,1
CERSEI,JON,Undirected,354,,,3,1
CERSEI,JON_ARRYN,Undirected,355,,,3,1
CERSEI,LANCEL,Undirected,356,,,3,1
CERSEI,RENLY,Undirected,357,,,3,1
CERSEI,TYWIN,Undirected,358,,,3,1
COHOLLO,DROGO,Undirected,359,,,3,1
DAENERYS,NED,Undirected,360,,,3,1
DOREAH,DROGO,Undirected,361,,,3,1
DOREAH,WINE_MERCHANT,Undirected,362,,,3,1
GENDRY,HOT_PIE,Undirected,363,,,3,1
GREATJON_UMBER,JAIME,Undirected,364,,,3,1
GREATJON_UMBER,TYWIN,Undirected,365,,,3,1
HODOR,ROBB,Undirected,366,,,3,1
HODOR,THEON,Undirected,367,,,3,1
HODOR,TYRION,Undirected,368,,,3,1
HOSTER,WALDER,Undirected,369,,,3,1
HOUND,ILYN_PAYNE,Undirected,370,,,3,1
IRRI,JHIQUI,Undirected,371,,,3,1
IRRI,VISERYS,Undirected,372,,,3,1
JANOS,RENLY,Undirected,373,,,3,1
JEOR,NED,Undirected,374,,,3,1
JEOR,ROBERT,Undirected,375,,,3,1
JOFFREY,RENLY,Undirected,376,,,3,1
JOFFREY,TYWIN,Undirected,377,,,3,1
JOFFREY,YOREN,Undirected,378,,,3,1
JON,ROBERT,Undirected,379,,,3,1
JON,WILL,Undirected,380,,,3,1
JON_ARRYN,PYCELLE,Undirected,381,,,3,1
JON_ARRYN,ROBIN,Undirected,382,,,3,1
JORAH,RHAEGO,Undirected,383,,,3,1
LITTLEFINGER,STANNIS,Undirected,384,,,3,1
LORAS,ROBERT,Undirected,385,,,3,1
LYANNA,ROBERT,Undirected,386,,,3,1
MERYN_TRANT,NED,Undirected,387,,,3,1
MORD,ROBIN,Undirected,388,,,3,1
MORD,VARDIS_EGEN,Undirected,389,,,3,1
MYCAH,NED,Undirected,390,,,3,1
MYRCELLA,TYRION,Undirected,391,,,3,1
NED,PYP,Undirected,392,,,3,1
NED,WILL,Undirected,393,,,3,1
OSHA,RICKON,Undirected,394,,,3,1
QOTHO,RAKHARO,Undirected,395,,,3,1
RAKHARO,VISERYS,Undirected,396,,,3,1
RAKHARO,WINE_MERCHANT,Undirected,397,,,3,1
RAST,TYRION,Undirected,398,,,3,1
RENLY,ROBB,Undirected,399,,,3,1
RICKON,ROBB,Undirected,400,,,3,1
ROBIN,VARDIS_EGEN,Undirected,401,,,3,1
THEON,WALDER,Undirected,402,,,3,1
VARYS,YOREN,Undirected,403,,,3,1
ADDAM_MARBRAND,TYWIN,Undirected,404,,,2,1
AEGON,AERYS,Undirected,405,,,2,1
AEGON,MAESTER_AEMON,Undirected,406,,,2,1
AERYS,BARRISTAN,Undirected,407,,,2,1
AERYS,CATELYN,Undirected,408,,,2,1
AERYS,JORAH,Undirected,409,,,2,1
AERYS,MAESTER_AEMON,Undirected,410,,,2,1
AERYS,RENLY,Undirected,411,,,2,1
AERYS,SANSA,Undirected,412,,,2,1
AERYS,SEPTA_MORDANE,Undirected,413,,,2,1
ALLISER_THORNE,MAESTER_AEMON,Undirected,414,,,2,1
ARYA,ILLYRIO,Undirected,415,,,2,1
ARYA,LOMMY_GREENHANDS,Undirected,416,,,2,1
ARYA,TYRION,Undirected,417,,,2,1
ASSASSIN,BRAN,Undirected,418,,,2,1
ASSASSIN,ROBB,Undirected,419,,,2,1
BAELOR,CERSEI,Undirected,420,,,2,1
BAELOR,HOUND,Undirected,421,,,2,1
BAELOR,JOFFREY,Undirected,422,,,2,1
BAELOR,PYCELLE,Undirected,423,,,2,1
BAELOR,SANSA,Undirected,424,,,2,1
BALON,TYRION,Undirected,425,,,2,1
BENJEN,CATELYN,Undirected,426,,,2,1
BENJEN,CERSEI,Undirected,427,,,2,1
BENJEN,JEOR,Undirected,428,,,2,1
BENJEN,ROBERT,Undirected,429,,,2,1
BERIC,ROBERT,Undirected,430,,,2,1
BORCAS,DAREON,Undirected,431,,,2,1
BORCAS,PYP,Undirected,432,,,2,1
BOWEN_MARSH,DAREON,Undirected,433,,,2,1
BOWEN_MARSH,PYP,Undirected,434,,,2,1
BRAN,BRANDON_STARK,Undirected,435,,,2,1
BRAN,HOUND,Undirected,436,,,2,1
BRANDON_STARK,CATELYN,Undirected,437,,,2,1
BRANDON_STARK,JON,Undirected,438,,,2,1
BRANDON_STARK,RICKARD_STARK,Undirected,439,,,2,1
BRONN,KEVAN,Undirected,440,,,2,1
BRONN,MARILLION,Undirected,441,,,2,1
CATELYN,DAENERYS,Undirected,442,,,2,1
CATELYN,HOUND,Undirected,443,,,2,1
CATELYN,STEVRON_FREY,Undirected,444,,,2,1
CERSEI,JEOR,Undirected,445,,,2,1
CERSEI,LYANNA,Undirected,446,,,2,1
CERSEI,MERYN_TRANT,Undirected,447,,,2,1
CERSEI,ROS,Undirected,448,,,2,1
CERSEI,STANNIS,Undirected,449,,,2,1
CERSEI,YOREN,Undirected,450,,,2,1
DAENERYS,JHIQUI,Undirected,451,,,2,1
DAENERYS,SANSA,Undirected,452,,,2,1
DAREON,GRENN,Undirected,453,,,2,1
DAREON,JEOR,Undirected,454,,,2,1
DAREON,LUKE,Undirected,455,,,2,1
DAREON,MAESTER_AEMON,Undirected,456,,,2,1
DAREON,RAST,Undirected,457,,,2,1
DOREAH,IROGENIA,Undirected,458,,,2,1
DOREAH,JHIQUI,Undirected,459,,,2,1
DOREAH,JORAH,Undirected,460,,,2,1
DROGO,IRRI,Undirected,461,,,2,1
DROGO,ROBERT,Undirected,462,,,2,1
GALBART_GLOVER,GREATJON_UMBER,Undirected,463,,,2,1
GALBART_GLOVER,JONOS_BRACKEN,Undirected,464,,,2,1
GALBART_GLOVER,ROBB,Undirected,465,,,2,1
GENDRY,VARYS,Undirected,466,,,2,1
GENDRY,YOREN,Undirected,467,,,2,1
GREATJON_UMBER,NED,Undirected,468,,,2,1
GREATJON_UMBER,RENLY,Undirected,469,,,2,1
GREATJON_UMBER,RICKARD_KARSTARK,Undirected,470,,,2,1
GREATJON_UMBER,STANNIS,Undirected,471,,,2,1
GREATJON_UMBER,WALDER,Undirected,472,,,2,1
HIGH_SEPTON,NED,Undirected,473,,,2,1
HODOR,OSHA,Undirected,474,,,2,1
HOUND,JAIME,Undirected,475,,,2,1
HOUND,ROBB,Undirected,476,,,2,1
HOUND,YOREN,Undirected,477,,,2,1
HUGH_OF_THE_VALE,JON_ARRYN,Undirected,478,,,2,1
HUGH_OF_THE_VALE,MOUNTAIN,Undirected,479,,,2,1
HUGH_OF_THE_VALE,SANSA,Undirected,480,,,2,1
ILLYRIO,JORAH,Undirected,481,,,2,1
ILYN_PAYNE,MERYN_TRANT,Undirected,482,,,2,1
ILYN_PAYNE,VARYS,Undirected,483,,,2,1
JAIME,JON_ARRYN,Undirected,484,,,2,1
JAIME,RICKARD_STARK,Undirected,485,,,2,1
JAIME,SANSA,Undirected,486,,,2,1
JAIME,TYSHA,Undirected,487,,,2,1
JANOS,LITTLEFINGER,Undirected,488,,,2,1
JANOS,PYCELLE,Undirected,489,,,2,1
JAREMY_RYKKER,JEOR,Undirected,490,,,2,1
JAREMY_RYKKER,OTHELL_YARWYCK,Undirected,491,,,2,1
JAREMY_RYKKER,PYP,Undirected,492,,,2,1
JEOR,JOFFREY,Undirected,493,,,2,1
JOANNA,TYRION,Undirected,494,,,2,1
JOFFREY,JON,Undirected,495,,,2,1
JOFFREY,TOMMEN,Undirected,496,,,2,1
JOFFREY,WILL,Undirected,497,,,2,1
JON,RODRIK,Undirected,498,,,2,1
JON,ROS,Undirected,499,,,2,1
JON_ARRYN,VARYS,Undirected,500,,,2,1
JORAH,LITTLE_BIRD,Undirected,501,,,2,1
JORAH,NED,Undirected,502,,,2,1
JORAH,VARYS,Undirected,503,,,2,1
JORY_CASSEL,MHAEGEN,Undirected,504,,,2,1
JORY_CASSEL,THEON,Undirected,505,,,2,1
JOYEUSE,WALDER,Undirected,506,,,2,1
KEVAN,LEO_LEFFORD,Undirected,507,,,2,1
KEVAN,SHAGGA,Undirected,508,,,2,1
LANCEL,RENLY,Undirected,509,,,2,1
LEO_LEFFORD,TYRION,Undirected,510,,,2,1
LITTLEFINGER,LORAS,Undirected,511,,,2,1
LITTLEFINGER,MHAEGEN,Undirected,512,,,2,1
LITTLEFINGER,YOREN,Undirected,513,,,2,1
LORAS,MACE,Undirected,514,,,2,1
LUKE,PYP,Undirected,515,,,2,1
MAESTER_LUWIN,ROBERT,Undirected,516,,,2,1
MAESTER_LUWIN,RODRIK,Undirected,517,,,2,1
MAESTER_LUWIN,SANSA,Undirected,518,,,2,1
MARILLION,MERYN_TRANT,Undirected,519,,,2,1
MARILLION,YOREN,Undirected,520,,,2,1
MELESSA,SAM,Undirected,521,,,2,1
MORD,RODRIK,Undirected,522,,,2,1
NED,ROOSE_BOLTON,Undirected,523,,,2,1
NED,ROS,Undirected,524,,,2,1
NED,STEFFON,Undirected,525,,,2,1
NED,VARLY,Undirected,526,,,2,1
OLD_NAN,THEON,Undirected,527,,,2,1
OTHELL_YARWYCK,PYP,Undirected,528,,,2,1
OTHOR,PYP,Undirected,529,,,2,1
OTHOR,SAM,Undirected,530,,,2,1
PYCELLE,TYWIN,Undirected,531,,,2,1
PYCELLE,YOREN,Undirected,532,,,2,1
RANDYLL,SAM,Undirected,533,,,2,1
RENLY,TOMARD,Undirected,534,,,2,1
RHAEGAR,ROBERT,Undirected,535,,,2,1
RHAEGO,VISERYS,Undirected,536,,,2,1
RICKARD_KARSTARK,ROBB,Undirected,537,,,2,1
RICKARD_KARSTARK,THEON,Undirected,538,,,2,1
ROBB,STANNIS,Undirected,539,,,2,1
ROBB,VARYS,Undirected,540,,,2,1
ROBERT,ROS,Undirected,541,,,2,1
ROBERT,TOMMEN,Undirected,542,,,2,1
RODRIK,TYWIN,Undirected,543,,,2,1
SANSA,STANNIS,Undirected,544,,,2,1
