Source,Target,Type,Id,Label,timeset,Weight,season
AERYS,DAENERYS,Undirected,102,,,11,7
BERIC,GENDRY,Undirected,103,,,11,7
BRONN,DICKON,Undirected,104,,,11,7
LITTLEFINGER,MAESTER_WOLKAN,Undirected,105,,,11,7
LITTLEFINGER,YOHN_ROYCE,Undirected,106,,,11,7
LYANNA_MORMONT,ROBETT,Undirected,107,,,11,7
THOROS,TORMUND,Undirected,108,,,11,7
BRIENNE,JAIME,Undirected,109,,,10,7
DAENERYS,DICKON,Undirected,110,,,10,7
DAENERYS,NIGHT_KING,Undirected,111,,,10,7
DAVOS,VARYS,Undirected,112,,,10,7
MISSANDEI,THEON,Undirected,113,,,10,7
MOUNTAIN,TYRION,Undirected,114,,,10,7
THEON,TYRION,Undirected,115,,,10,7
TYRION,TYWIN,Undirected,116,,,10,7
ARYA,JON,Undirected,117,,,9,7
BRIENNE,JON,Undirected,118,,,9,7
CERSEI,SANSA,Undirected,119,,,9,7
DAVOS,SANSA,Undirected,120,,,9,7
EURON,MOUNTAIN,Undirected,121,,,9,7
HOUND,TYRION,Undirected,122,,,9,7
NYMERIA,OBARA,Undirected,123,,,9,7
ARYA,NED,Undirected,124,,,8,7
BERIC,NIGHT_KING,Undirected,125,,,8,7
BRAN,JON,Undirected,126,,,8,7
BRONN,DAENERYS,Undirected,127,,,8,7
BRONN,PODRICK,Undirected,128,,,8,7
BRONN,RANDYLL,Undirected,129,,,8,7
ELLARIA,THEON,Undirected,130,,,8,7
EURON,TYRION,Undirected,131,,,8,7
JON,ROBETT,Undirected,132,,,8,7
ROBETT,YOHN_ROYCE,Undirected,133,,,8,7
BENJEN,JON,Undirected,134,,,7,7
BRAN,LYANNA,Undirected,135,,,7,7
BRAN,MAESTER_WOLKAN,Undirected,136,,,7,7
CERSEI,JOFFREY,Undirected,137,,,7,7
DAENERYS,EURON,Undirected,138,,,7,7
DAENERYS,THEON,Undirected,139,,,7,7
DAVOS,TORMUND,Undirected,140,,,7,7
ELLARIA,TYRION,Undirected,141,,,7,7
JORAH,MISSANDEI,Undirected,142,,,7,7
JORAH,THEON,Undirected,143,,,7,7
LYANNA,RHAEGAR,Undirected,144,,,7,7
LYANNA_MORMONT,SANSA,Undirected,145,,,7,7
OBARA,TYENE,Undirected,146,,,7,7
PODRICK,SANSA,Undirected,147,,,7,7
RANDYLL,TYRION,Undirected,148,,,7,7
ROBETT,SANSA,Undirected,149,,,7,7
ARYA,JOFFREY,Undirected,150,,,6,7
ARYA,YOHN_ROYCE,Undirected,151,,,6,7
BRIENNE,TORMUND,Undirected,152,,,6,7
CERSEI,RANDYLL,Undirected,153,,,6,7
DAENERYS,HOUND,Undirected,154,,,6,7
ELLARIA,MOUNTAIN,Undirected,155,,,6,7
ELLARIA,QYBURN,Undirected,156,,,6,7
EURON,TYENE,Undirected,157,,,6,7
GENDRY,ROBERT,Undirected,158,,,6,7
GILLY,LITTLE_SAM,Undirected,159,,,6,7
JAIME,JON,Undirected,160,,,6,7
JOFFREY,SANSA,Undirected,161,,,6,7
JON,LYANNA_MORMONT,Undirected,162,,,6,7
JORAH,VARYS,Undirected,163,,,6,7
LITTLE_SAM,SAM,Undirected,164,,,6,7
LITTLEFINGER,ROBETT,Undirected,165,,,6,7
LYANNA_MORMONT,YOHN_ROYCE,Undirected,166,,,6,7
NIGHT_KING,TORMUND,Undirected,167,,,6,7
THEON,VARYS,Undirected,168,,,6,7
TYENE,YARA,Undirected,169,,,6,7
AERYS,CERSEI,Undirected,170,,,5,7
AERYS,JON,Undirected,171,,,5,7
ALYS,NED_UMBER,Undirected,172,,,5,7
ARYA,CATELYN,Undirected,173,,,5,7
ARYA,CERSEI,Undirected,174,,,5,7
ARYA,MAESTER_WOLKAN,Undirected,175,,,5,7
ARYA,PODRICK,Undirected,176,,,5,7
BRIENNE,BRONN,Undirected,177,,,5,7
BRONN,CERSEI,Undirected,178,,,5,7
CERSEI,NED,Undirected,179,,,5,7
CERSEI,OLENNA,Undirected,180,,,5,7
DAENERYS,TORMUND,Undirected,181,,,5,7
DAVOS,HOUND,Undirected,182,,,5,7
ELLARIA,EURON,Undirected,183,,,5,7
EURON,JON,Undirected,184,,,5,7
HOUND,MOUNTAIN,Undirected,185,,,5,7
HOUND,NIGHT_KING,Undirected,186,,,5,7
JOFFREY,NED,Undirected,187,,,5,7
JOFFREY,TYWIN,Undirected,188,,,5,7
JON,MAESTER_WOLKAN,Undirected,189,,,5,7
JON,MOUNTAIN,Undirected,190,,,5,7
JON,PODRICK,Undirected,191,,,5,7
JON,YOHN_ROYCE,Undirected,192,,,5,7
LITTLEFINGER,PODRICK,Undirected,193,,,5,7
NED,ROBB,Undirected,194,,,5,7
QYBURN,TYENE,Undirected,195,,,5,7
AERYS,TYRION,Undirected,196,,,4,7
ARYA,ROBETT,Undirected,197,,,4,7
BERIC,DAENERYS,Undirected,198,,,4,7
BRAN,EDDISON_TOLLETT,Undirected,199,,,4,7
BRAN,NED,Undirected,200,,,4,7
BRAN,RHAEGAR,Undirected,201,,,4,7
BRIENNE,CERSEI,Undirected,202,,,4,7
BRIENNE,DAVOS,Undirected,203,,,4,7
BRIENNE,LYANNA_MORMONT,Undirected,204,,,4,7
BRIENNE,ROBETT,Undirected,205,,,4,7
BRIENNE,TYRION,Undirected,206,,,4,7
BRIENNE,YOHN_ROYCE,Undirected,207,,,4,7
CATELYN,LITTLEFINGER,Undirected,208,,,4,7
CERSEI,DAVOS,Undirected,209,,,4,7
CERSEI,HOUND,Undirected,210,,,4,7
CERSEI,MYRCELLA,Undirected,211,,,4,7
CERSEI,THEON,Undirected,212,,,4,7
DAVOS,LITTLEFINGER,Undirected,213,,,4,7
DAVOS,PODRICK,Undirected,214,,,4,7
DICKON,TYRION,Undirected,215,,,4,7
EDDISON_TOLLETT,MEERA,Undirected,216,,,4,7
ELLARIA,OBARA,Undirected,217,,,4,7
EURON,NYMERIA,Undirected,218,,,4,7
EURON,OBARA,Undirected,219,,,4,7
EURON,QYBURN,Undirected,220,,,4,7
GENDRY,TYRION,Undirected,221,,,4,7
GREY_WORM,THEON,Undirected,222,,,4,7
HOUND,THEON,Undirected,223,,,4,7
JAIME,TYWIN,Undirected,224,,,4,7
JEOR,JON,Undirected,225,,,4,7
JEOR,JORAH,Undirected,226,,,4,7
JEOR,SAM,Undirected,227,,,4,7
JOFFREY,TYRION,Undirected,228,,,4,7
JON,LYANNA,Undirected,229,,,4,7
JON,MELISANDRE,Undirected,230,,,4,7
JON,NED_UMBER,Undirected,231,,,4,7
JON,QYBURN,Undirected,232,,,4,7
JORAH,NIGHT_KING,Undirected,233,,,4,7
LITTLEFINGER,LYANNA_MORMONT,Undirected,234,,,4,7
LITTLEFINGER,NED,Undirected,235,,,4,7
LYANNA,NED,Undirected,236,,,4,7
LYSA,SANSA,Undirected,237,,,4,7
MAESTER_WOLKAN,YOHN_ROYCE,Undirected,238,,,4,7
MELISANDRE,TYRION,Undirected,239,,,4,7
MOUNTAIN,OBERYN,Undirected,240,,,4,7
MOUNTAIN,TYENE,Undirected,241,,,4,7
NYMERIA,TYENE,Undirected,242,,,4,7
NYMERIA,YARA,Undirected,243,,,4,7
OBARA,YARA,Undirected,244,,,4,7
OLENNA,RANDYLL,Undirected,245,,,4,7
OLENNA,TYRION,Undirected,246,,,4,7
PODRICK,TORMUND,Undirected,247,,,4,7
QYBURN,TYRION,Undirected,248,,,4,7
ROBB,SANSA,Undirected,249,,,4,7
AEGON,DAENERYS,Undirected,250,,,3,7
AERYS,VARYS,Undirected,251,,,3,7
ALYS,JON,Undirected,252,,,3,7
ARYA,LYANNA_MORMONT,Undirected,253,,,3,7
ARYA,ROBB,Undirected,254,,,3,7
ARYA,ROBERT,Undirected,255,,,3,7
BALERION,QYBURN,Undirected,256,,,3,7
BERIC,DAVOS,Undirected,257,,,3,7
BRAN,DAENERYS,Undirected,258,,,3,7
BRAN,YOHN_ROYCE,Undirected,259,,,3,7
BRIENNE,MOUNTAIN,Undirected,260,,,3,7
BRIENNE,QYBURN,Undirected,261,,,3,7
BRIENNE,THEON,Undirected,262,,,3,7
BRONN,DAVOS,Undirected,263,,,3,7
BRONN,HOUND,Undirected,264,,,3,7
BRONN,JON,Undirected,265,,,3,7
BRONN,VARYS,Undirected,266,,,3,7
CATELYN,SANSA,Undirected,267,,,3,7
CERSEI,OBERYN,Undirected,268,,,3,7
DAENERYS,ELLARIA,Undirected,269,,,3,7
DAENERYS,NED,Undirected,270,,,3,7
DAENERYS,VISERYS,Undirected,271,,,3,7
DAENERYS,YARA,Undirected,272,,,3,7
DAVOS,EURON,Undirected,273,,,3,7
DAVOS,JAIME,Undirected,274,,,3,7
DAVOS,LYANNA_MORMONT,Undirected,275,,,3,7
DAVOS,NIGHT_KING,Undirected,276,,,3,7
DAVOS,ROBERT,Undirected,277,,,3,7
ELLARIA,OLENNA,Undirected,278,,,3,7
ELLARIA,VARYS,Undirected,279,,,3,7
HARRAG,YARA,Undirected,280,,,3,7
HOUND,JAIME,Undirected,281,,,3,7
HOUND,PODRICK,Undirected,282,,,3,7
HOUND,QYBURN,Undirected,283,,,3,7
HOUND,VARYS,Undirected,284,,,3,7
JAIME,JOFFREY,Undirected,285,,,3,7
JAIME,TOMMEN,Undirected,286,,,3,7
JOFFREY,OLENNA,Undirected,287,,,3,7
JON,SAM,Undirected,288,,,3,7
LITTLEFINGER,MEERA,Undirected,289,,,3,7
LITTLEFINGER,TORMUND,Undirected,290,,,3,7
MOUNTAIN,THEON,Undirected,291,,,3,7
NED,ROBERT,Undirected,292,,,3,7
RAMSAY,SANSA,Undirected,293,,,3,7
ROBERT,VARYS,Undirected,294,,,3,7
SANSA,TORMUND,Undirected,295,,,3,7
SANSA,TYRION,Undirected,296,,,3,7
THEON,TYENE,Undirected,297,,,3,7
TYCHO,TYWIN,Undirected,298,,,3,7
TYRION,YARA,Undirected,299,,,3,7
AERYS,NED,Undirected,300,,,2,7
AERYS,OLENNA,Undirected,301,,,2,7
AERYS,SANSA,Undirected,302,,,2,7
ARYA,WALDER,Undirected,303,,,2,7
BALERION,CERSEI,Undirected,304,,,2,7
BERIC,NED,Undirected,305,,,2,7
BRAN,BRIENNE,Undirected,306,,,2,7
BRAN,NIGHT_KING,Undirected,307,,,2,7
BRAN,PODRICK,Undirected,308,,,2,7
BRAN,TYRION,Undirected,309,,,2,7
BRIENNE,EURON,Undirected,310,,,2,7
BRIENNE,HOT_PIE,Undirected,311,,,2,7
BRIENNE,JORAH,Undirected,312,,,2,7
BRIENNE,QHONO,Undirected,313,,,2,7
BRIENNE,VARYS,Undirected,314,,,2,7
BRONN,GREY_WORM,Undirected,315,,,2,7
BRONN,JORAH,Undirected,316,,,2,7
BRONN,OLENNA,Undirected,317,,,2,7
BRONN,THEON,Undirected,318,,,2,7
CATELYN,TYRION,Undirected,319,,,2,7
CERSEI,LITTLEFINGER,Undirected,320,,,2,7
CERSEI,NIGHT_KING,Undirected,321,,,2,7
CERSEI,ROBB,Undirected,322,,,2,7
CERSEI,VARYS,Undirected,323,,,2,7
CERSEI,YARA,Undirected,324,,,2,7
DAENERYS,DROGO,Undirected,325,,,2,7
DAENERYS,GENDRY,Undirected,326,,,2,7
DAENERYS,LITTLEFINGER,Undirected,327,,,2,7
DAENERYS,MOUNTAIN,Undirected,328,,,2,7
DAENERYS,QYBURN,Undirected,329,,,2,7
DAENERYS,ROBERT,Undirected,330,,,2,7
DAENERYS,TYWIN,Undirected,331,,,2,7
DAVOS,GREY_WORM,Undirected,332,,,2,7
DAVOS,MOUNTAIN,Undirected,333,,,2,7
DAVOS,QYBURN,Undirected,334,,,2,7
DAVOS,ROBETT,Undirected,335,,,2,7
DAVOS,YOHN_ROYCE,Undirected,336,,,2,7
DICKON,OLENNA,Undirected,337,,,2,7
DICKON,SAM,Undirected,338,,,2,7
DROGO,JON,Undirected,339,,,2,7
DROGO,JORAH,Undirected,340,,,2,7
ELLARIA,GREY_WORM,Undirected,341,,,2,7
ELLARIA,JAIME,Undirected,342,,,2,7
ELLARIA,MISSANDEI,Undirected,343,,,2,7
ELLARIA,NYMERIA,Undirected,344,,,2,7
ELLARIA,OBERYN,Undirected,345,,,2,7
EURON,HOUND,Undirected,346,,,2,7
GENDRY,MELISANDRE,Undirected,347,,,2,7
GREY_WORM,JAIME,Undirected,348,,,2,7
GREY_WORM,JON,Undirected,349,,,2,7
GREY_WORM,JORAH,Undirected,350,,,2,7
GREY_WORM,MELISANDRE,Undirected,351,,,2,7
GREY_WORM,OLENNA,Undirected,352,,,2,7
GREY_WORM,YARA,Undirected,353,,,2,7
HIGH_SEPTON,SAM,Undirected,354,,,2,7
HOT_PIE,JON,Undirected,355,,,2,7
HOUND,MISSANDEI,Undirected,356,,,2,7
HOUND,QHONO,Undirected,357,,,2,7
HOUND,WHITE_WALKER,Undirected,358,,,2,7
HOWLAND,MEERA,Undirected,359,,,2,7
JAIME,SANSA,Undirected,360,,,2,7
JAIME,THEON,Undirected,361,,,2,7
JAIME,TYENE,Undirected,362,,,2,7
JEOR,TYRION,Undirected,363,,,2,7
JOANNA,TYWIN,Undirected,364,,,2,7
JOFFREY,ROBB,Undirected,365,,,2,7
JOFFREY,ROBERT,Undirected,366,,,2,7
JOFFREY,TOMMEN,Undirected,367,,,2,7
JON,ROBB,Undirected,368,,,2,7
JON,WHITE_WALKER,Undirected,369,,,2,7
JON_ARRYN,LYSA,Undirected,370,,,2,7
JON_ARRYN,SANSA,Undirected,371,,,2,7
JORAH,PODRICK,Undirected,372,,,2,7
JORAH,WHITE_WALKER,Undirected,373,,,2,7
LYANNA_MORMONT,PODRICK,Undirected,374,,,2,7
LYANNA_MORMONT,TORMUND,Undirected,375,,,2,7
MARGAERY,OLENNA,Undirected,376,,,2,7
MARWYN,MAESTER_WOLKAN,Undirected,377,,,2,7
MARWYN,ROBERT,Undirected,378,,,2,7
MARWYN,SHIREEN,Undirected,379,,,2,7
MEERA,NED,Undirected,380,,,2,7
MELISANDRE,MISSANDEI,Undirected,381,,,2,7
MELISANDRE,THOROS,Undirected,382,,,2,7
MISSANDEI,OLENNA,Undirected,383,,,2,7
MISSANDEI,YARA,Undirected,384,,,2,7
MOUNTAIN,MYRCELLA,Undirected,385,,,2,7
MOUNTAIN,RANDYLL,Undirected,386,,,2,7
MYRCELLA,OBERYN,Undirected,387,,,2,7
NED,TYRION,Undirected,388,,,2,7
NIGHT_KING,TYRION,Undirected,389,,,2,7
NYMERIA,THEON,Undirected,390,,,2,7
OBARA,THEON,Undirected,391,,,2,7
OLENNA,THEON,Undirected,392,,,2,7
OLENNA,VARYS,Undirected,393,,,2,7
OLENNA,YARA,Undirected,394,,,2,7
PODRICK,QHONO,Undirected,395,,,2,7
PODRICK,ROBETT,Undirected,396,,,2,7
PODRICK,THEON,Undirected,397,,,2,7
PODRICK,VARYS,Undirected,398,,,2,7
PODRICK,YOHN_ROYCE,Undirected,399,,,2,7
QHONO,TYRION,Undirected,400,,,2,7
QYBURN,RANDYLL,Undirected,401,,,2,7
QYBURN,THEON,Undirected,402,,,2,7
RHAEGAR,ROBERT,Undirected,403,,,2,7
ROBB,ROBERT,Undirected,404,,,2,7
ROBERT,SAM,Undirected,405,,,2,7
ROBERT,SANSA,Undirected,406,,,2,7
ROBETT,TORMUND,Undirected,407,,,2,7
SAM,STANNIS,Undirected,408,,,2,7
TORMUND,WHITE_WALKER,Undirected,409,,,2,7
TORMUND,YOHN_ROYCE,Undirected,410,,,2,7
VARYS,YARA,Undirected,411,,,2,7
