Source,Target,Type,Id,Label,timeset,Weight,book
Cersei-Lannister,Gregor-Clegane,Undirected,251,,,4,2
Cersei-Lannister,Gyles-Rosby,Undirected,252,,,6,2
Cersei-Lannister,Ilyn-Payne,Undirected,253,,,12,2
Cersei-Lannister,Jacelyn-Bywater,Undirected,254,,,4,2
Cersei-Lannister,Jaime-Lannister,Undirected,255,,,17,2
Cersei-Lannister,Janos-Slynt,Undirected,256,,,9,2
Cersei-Lannister,Joffrey-Baratheon,Undirected,257,,,63,2
Cersei-Lannister,Lancel-Lannister,Undirected,258,,,20,2
Cersei-Lannister,Lysa-Arryn,Undirected,259,,,5,2
Cersei-Lannister,Meryn-Trant,Undirected,260,,,11,2
Cersei-Lannister,Myrcella-Baratheon,Undirected,261,,,4,2
Cersei-Lannister,Osfryd-Kettleblack,Undirected,262,,,7,2
Cersei-Lannister,Osmund-Kettleblack,Undirected,263,,,4,2
Cersei-Lannister,Osney-Kettleblack,Undirected,264,,,3,2
Cersei-Lannister,Petyr-Baelish,Undirected,265,,,7,2
Cersei-Lannister,Polliver,Undirected,266,,,3,2
Cersei-Lannister,Preston-Greenfield,Undirected,267,,,3,2
Cersei-Lannister,Pycelle,Undirected,268,,,6,2
Cersei-Lannister,Rafford,Undirected,269,,,3,2
Cersei-Lannister,Renly-Baratheon,Undirected,270,,,7,2
Cersei-Lannister,Robb-Stark,Undirected,271,,,15,2
Cersei-Lannister,Robert-Baratheon,Undirected,272,,,12,2
Cersei-Lannister,Sandor-Clegane,Undirected,273,,,9,2
Cersei-Lannister,Sansa-Stark,Undirected,274,,,39,2
Cersei-Lannister,Shae,Undirected,275,,,5,2
Cersei-Lannister,Stannis-Baratheon,Undirected,276,,,23,2
Cersei-Lannister,Tanda-Stokeworth,Undirected,277,,,3,2
Cersei-Lannister,Tickler,Undirected,278,,,5,2
Cersei-Lannister,Tommen-Baratheon,Undirected,279,,,10,2
Cersei-Lannister,Tyrion-Lannister,Undirected,280,,,87,2
Cersei-Lannister,Tywin-Lannister,Undirected,281,,,10,2
Cersei-Lannister,Varys,Undirected,282,,,23,2
Cersei-Lannister,Vylarr,Undirected,283,,,3,2
Chataya,Tyrion-Lannister,Undirected,284,,,6,2
Chayle,Mikken,Undirected,285,,,4,2
Chella,Shae,Undirected,286,,,4,2
Chella,Tyrion-Lannister,Undirected,287,,,3,2
Chella,Varys,Undirected,288,,,4,2
Chett,Jon-Snow,Undirected,289,,,5,2
Chiswyck,Dunsen,Undirected,290,,,3,2
Chiswyck,Gregor-Clegane,Undirected,291,,,4,2
Chiswyck,Ilyn-Payne,Undirected,292,,,3,2
Chiswyck,Joffrey-Baratheon,Undirected,293,,,3,2
Chiswyck,Meryn-Trant,Undirected,294,,,3,2
Chiswyck,Polliver,Undirected,295,,,4,2
Chiswyck,Rafford,Undirected,296,,,7,2
Chiswyck,Sandor-Clegane,Undirected,297,,,3,2
Chiswyck,Tickler,Undirected,298,,,5,2
Chiswyck,Weese,Undirected,299,,,6,2
Cleos-Frey,Eddard-Stark,Undirected,300,,,3,2
Cleos-Frey,Jaime-Lannister,Undirected,301,,,3,2
Cleos-Frey,Robb-Stark,Undirected,302,,,11,2
Cleos-Frey,Tyrion-Lannister,Undirected,303,,,13,2
Cley-Cerwyn,Donella-Hornwood,Undirected,304,,,3,2
Cley-Cerwyn,Rodrik-Cassel,Undirected,305,,,4,2
Colen-of-Greenpools,Renly-Baratheon,Undirected,306,,,3,2
Cortnay-Penrose,Davos-Seaworth,Undirected,307,,,5,2
