Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
Mordane,Mordane,,11,141,5,0.406114,0.448835,18.171328,1
Mycah,Mycah,,5,50,5,0.372745,0.405108,0,1
Myrcella-Baratheon,Myrcella-Baratheon,,7,54,5,0.366142,0.399731,0.485714,1
Petyr-Baelish,Petyr-Baelish,,26,313,4,0.457002,0.518369,162.359167,3
Rickon-Stark,Rickon-Stark,,9,98,5,0.439716,0.47509,1.545806,4
Robb-Stark,Robb-Stark,,35,516,4,0.497326,0.561828,1255.689656,4
Rodrik-Cassel,Rodrik-Cassel,,18,124,5,0.453659,0.502419,165.752524,4
Sandor-Clegane,Sandor-Clegane,,16,135,5,0.415179,0.466308,107.319058,1
Sansa-Stark,Sansa-Stark,,35,545,4,0.489474,0.557796,639.076914,1
Syrio-Forel,Syrio-Forel,,3,31,5,0.369781,0.397939,2.116311,1
Tommen-Baratheon,Tommen-Baratheon,,8,37,5,0.393235,0.431093,9.541002,1
Vayon-Poole,Vayon-Poole,,5,28,5,0.382716,0.414337,0,3
Yoren,Yoren,,7,33,5,0.385093,0.425538,3.63686,2
Arys-Oakheart,Arys-Oakheart,,1,3,5,0.326889,0.344982,0,3
Balon-Greyjoy,Balon-Greyjoy,,2,7,5,0.376518,0.401792,0,3
Balon-Swann,Balon-Swann,,2,6,5,0.305921,0.326703,0,1
Renly-Baratheon,Renly-Baratheon,,18,186,4,0.434579,0.485663,165.773422,3
Barristan-Selmy,Barristan-Selmy,,14,143,5,0.393235,0.442115,21.263478,3
Boros-Blount,Boros-Blount,,5,26,5,0.339416,0.369444,0,1
Pycelle,Pycelle,,14,150,4,0.398287,0.445789,5.52402,3
Varys,Varys,,17,231,4,0.446043,0.494176,185.720272,3
Jaremy-Rykker,Jaremy-Rykker,,4,24,5,0.33574,0.363351,185,2
Luwin,Luwin,,18,210,5,0.449275,0.498835,226.807497,4
Mance-Rayder,Mance-Rayder,,1,3,5,0.302439,0.317384,0,2
Theon-Greyjoy,Theon-Greyjoy,,15,133,5,0.450363,0.493459,168.75234,4
Waymar-Royce,Waymar-Royce,,3,34,5,0.304419,0.324552,115.417312,6
Beric-Dondarrion,Beric-Dondarrion,,6,28,5,0.383505,0.416577,185,1
Gregor-Clegane,Gregor-Clegane,,12,74,4,0.418919,0.460573,50.305062,1
Loras-Tyrell,Loras-Tyrell,,14,78,5,0.398287,0.447043,385.556775,1
Thoros-of-Myr,Thoros-of-Myr,,1,5,6,0.277612,0.29095,0,1
Hali,Hali,,1,3,5,0.328042,0.346774,0,4
Hallis-Mollen,Hallis-Mollen,,5,37,5,0.354962,0.387455,0,4
Hodor,Hodor,,4,52,5,0.341284,0.367742,0,4
Hullen,Hullen,,6,20,5,0.351607,0.384588,7.766286,4
Joseth,Joseth,,2,7,5,0.328622,0.349462,0,4
Nan,Nan,,4,33,5,0.341284,0.367742,0,4
Osha,Osha,,3,31,5,0.340659,0.365054,0,4
Rickard-Karstark,Rickard-Karstark,,10,46,5,0.406114,0.44776,162.9947,4
Rickard-Stark,Rickard-Stark,,2,7,5,0.330373,0.352151,1.52557,4
Stiv,Stiv,,2,7,5,0.340037,0.362366,0,4
Lyanna-Stark,Lyanna-Stark,,4,36,5,0.380368,0.409857,0.571429,3
Bronn,Bronn,,10,109,5,0.371257,0.415054,70.963336,5
Chiggen,Chiggen,,3,16,5,0.340037,0.366487,0,5
Marillion,Marillion,,5,29,5,0.361868,0.394444,0,5
Shae,Shae,,2,15,5,0.339416,0.363799,0,5
Shagga,Shagga,,6,44,5,0.343808,0.37724,371.5,5
Vardis-Egen,Vardis-Egen,,6,37,5,0.359768,0.395072,20.434495,5
Willis-Wode,Willis-Wode,,6,28,5,0.362573,0.397133,6.669261,5
Brynden-Tully,Brynden-Tully,,11,69,5,0.384298,0.430287,65.935465,5
Edmure-Tully,Edmure-Tully,,11,48,5,0.405229,0.448656,337.787139,5
Hoster-Tully,Hoster-Tully,,5,24,4,0.383505,0.412634,6.726403,5
Lysa-Arryn,Lysa-Arryn,,15,138,4,0.429561,0.475806,313.358649,5
Nestor-Royce,Nestor-Royce,,2,6,5,0.336957,0.360305,0,5
Walder-Frey,Walder-Frey,,7,41,5,0.360465,0.39776,556.385931,5
Colemon,Colemon,,2,7,5,0.336957,0.360305,0,5
Donnel-Waynwood,Donnel-Waynwood,,1,3,5,0.336347,0.357616,0,5
Eon-Hunter,Eon-Hunter,,3,9,5,0.338798,0.364785,0,5
Jon-Umber-(Greatjon),Jon-Umber-(Greatjon),,8,39,5,0.358382,0.39776,57.194091,4
Masha-Heddle,Masha-Heddle,,1,5,5,0.336347,0.357616,0,5
Moreo-Tumitis,Moreo-Tumitis,,1,3,5,0.336347,0.357616,0,5
Mya-Stone,Mya-Stone,,1,9,5,0.336347,0.357616,0,5
Mychel-Redfort,Mychel-Redfort,,1,3,5,0.336347,0.357616,0,5
Robert-Arryn,Robert-Arryn,,3,20,5,0.357692,0.387007,0,5
Stevron-Frey,Stevron-Frey,,2,8,5,0.338798,0.362097,0,5
Tytos-Blackwood,Tytos-Blackwood,,3,10,5,0.340037,0.366129,185,5
Wendel-Manderly,Wendel-Manderly,,2,6,5,0.348968,0.374462,0,5
Cayn,Cayn,,3,16,5,0.363281,0.391398,0.375,3
Janos-Slynt,Janos-Slynt,,7,25,5,0.382716,0.417921,0,3
Stannis-Baratheon,Stannis-Baratheon,,12,105,4,0.401728,0.445789,7.622469,3
Chella,Chella,,1,5,5,0.338798,0.361111,0,5
Clement-Piper,Clement-Piper,,1,4,7,0.225728,0.2367,0,5
Karyl-Vance,Karyl-Vance,,3,11,6,0.29108,0.312814,185,5
Cohollo,Cohollo,,4,29,6,0.291994,0.32052,0,0
Haggo,Haggo,,6,45,6,0.292913,0.325896,1.166667,0
Qotho,Qotho,,7,68,6,0.293375,0.328584,2,0
Conn,Conn,,3,20,5,0.341912,0.369176,185,5
Coratt,Coratt,,1,5,6,0.255144,0.267563,0,5
Doreah,Doreah,,6,51,6,0.292913,0.325896,0.2,0
Eroeh,Eroeh,,1,5,6,0.28882,0.309319,0,0
Illyrio-Mopatis,Illyrio-Mopatis,,6,70,5,0.369048,0.401075,20.633721,0
Irri,Irri,,8,81,6,0.293839,0.331272,1.65,0
Jhiqui,Jhiqui,,5,60,6,0.292453,0.323208,0,0
Mirri-Maz-Duur,Mirri-Maz-Duur,,6,63,6,0.292913,0.325896,0.833333,0
Rhaegar-Targaryen,Rhaegar-Targaryen,,7,53,4,0.4,0.435036,48.526396,3
Viserys-Targaryen,Viserys-Targaryen,,8,105,5,0.370518,0.406452,49.163351,0
Danwell-Frey,Danwell-Frey,,3,9,6,0.266858,0.287545,368,5
Hosteen-Frey,Hosteen-Frey,,2,6,7,0.211124,0.224386,0,5
Jared-Frey,Jared-Frey,,2,6,7,0.211124,0.224386,0,5
Dareon,Dareon,,1,6,5,0.330961,0.351254,0,2
Daryn-Hornwood,Daryn-Hornwood,,2,6,5,0.361868,0.387814,0,1
Torrhen-Karstark,Torrhen-Karstark,,3,11,5,0.378049,0.405645,4.684921,1
Dolf,Dolf,,1,7,6,0.256198,0.270251,0,5
Donal-Noye,Donal-Noye,,1,7,5,0.330961,0.351254,0,2
Jommo,Jommo,,2,6,6,0.276374,0.298746,0,0
Ogo,Ogo,,3,18,6,0.276786,0.301434,185,0
Rhaego,Rhaego,,1,5,6,0.275556,0.295161,0,0
Dywen,Dywen,,1,4,5,0.330961,0.351254,0,2
Galbart-Glover,Galbart-Glover,,6,23,5,0.383505,0.417294,14.979866,4
Gendry,Gendry,,1,3,5,0.361165,0.385125,0,3
High-Septon-(fat_one),High-Septon-(fat_one),,2,8,5,0.364706,0.391398,0,1
Howland-Reed,Howland-Reed,,1,3,5,0.361165,0.385125,0,3
Jacks,Jacks,,1,4,5,0.361165,0.385125,0,3
Joss,Joss,,1,5,5,0.361165,0.385125,0,3
Marq-Piper,Marq-Piper,,5,18,5,0.375758,0.407616,107.306616,1
Porther,Porther,,1,4,5,0.361165,0.385125,0,3
Raymun-Darry,Raymun-Darry,,2,12,5,0.376518,0.401792,0,3
Tobho-Mott,Tobho-Mott,,1,7,5,0.361165,0.385125,0,3
Tregar,Tregar,,1,4,5,0.361165,0.385125,0,3
Varly,Varly,,1,4,5,0.361165,0.385125,0,3
Wyl-(guard),Wyl-(guard),,4,15,5,0.367589,0.398566,28.047422,3
Wylla,Wylla,,1,3,5,0.361165,0.385125,0,3
Fogo,Fogo,,1,4,7,0.217036,0.229275,0,0
Roose-Bolton,Roose-Bolton,,5,19,5,0.342541,0.372222,0.429167,4
Gared,Gared,,3,29,6,0.296178,0.317652,74.466898,6
Will-(prologue),Will-(prologue),,2,30,6,0.236341,0.25009,0,6
Oswell-Whent,Oswell-Whent,,1,3,6,0.275964,0.288889,0,3
Todder,Todder,,4,31,5,0.332737,0.359319,0,2
Gunthor-son-of-Gurn,Gunthor-son-of-Gurn,,1,7,5,0.338798,0.361111,0,5
Harys-Swyft,Harys-Swyft,,1,3,5,0.316327,0.336201,0,5
Heward,Heward,,2,8,5,0.304918,0.325717,0,3
Hobb,Hobb,,1,5,5,0.330961,0.351254,0,2
Hugh,Hugh,,1,3,5,0.304918,0.320609,0,3
Jafer-Flowers,Jafer-Flowers,,1,3,6,0.251691,0.264068,0,2
Kevan-Lannister,Kevan-Lannister,,3,28,5,0.357006,0.385036,0,5
Matthar,Matthar,,1,3,5,0.330961,0.351254,0,2
Othor,Othor,,1,5,5,0.330961,0.351254,0,2
Maege-Mormont,Maege-Mormont,,2,8,6,0.290625,0.309229,0,4
Jonos-Bracken,Jonos-Bracken,,1,3,6,0.254098,0.266039,0,5
Jyck,Jyck,,2,11,5,0.339416,0.363799,0,5
Morrec,Morrec,,2,10,5,0.339416,0.363799,0,5
Kurleket,Kurleket,,1,5,5,0.338798,0.361111,0,5
Lancel-Lannister,Lancel-Lannister,,1,3,5,0.353612,0.372849,0,3
Leo-Lefford,Leo-Lefford,,1,4,5,0.338798,0.361111,0,5
Mace-Tyrell,Mace-Tyrell,,2,6,6,0.286154,0.306183,185,1
Lyn-Corbray,Lyn-Corbray,,1,3,5,0.300971,0.316846,0,5
Paxter-Redwyne,Paxter-Redwyne,,1,3,7,0.222754,0.233346,0,1
Maegor-I-Targaryen,Maegor-I-Targaryen,,1,4,5,0.329204,0.349014,0,1
Mord,Mord,,1,20,5,0.338798,0.361111,0,5
Randyll-Tarly,Randyll-Tarly,,1,5,6,0.26383,0.281004,0,2
Timett,Timett,,2,7,5,0.340659,0.365591,0,5
Ulf-son-of-Umar,Ulf-son-of-Umar,,1,4,6,0.256198,0.270251,0,5
