Source,Target,Type,Id,Label,timeset,Weight,book
Bronn,Shagga,Undirected,153,,,3,1
Bronn,Tyrion-Lannister,Undirected,154,,,61,1
Bronn,Tywin-Lannister,Undirected,155,,,4,1
Bronn,Vardis-Egen,Undirected,156,,,11,1
Bronn,Willis-Wode,Undirected,157,,,5,1
Brynden-Tully,Catelyn-Stark,Undirected,158,,,16,1
Brynden-Tully,Edmure-Tully,Undirected,159,,,3,1
Brynden-Tully,Hoster-Tully,Undirected,160,,,5,1
Brynden-Tully,Jaime-Lannister,Undirected,161,,,7,1
Brynden-Tully,Lysa-Arryn,Undirected,162,,,10,1
Brynden-Tully,Nestor-Royce,Undirected,163,,,3,1
Brynden-Tully,Robb-Stark,Undirected,164,,,9,1
Brynden-Tully,Theon-Greyjoy,Undirected,165,,,6,1
Brynden-Tully,Tyrion-Lannister,Undirected,166,,,4,1
Brynden-Tully,Tywin-Lannister,Undirected,167,,,3,1
Brynden-Tully,Walder-Frey,Undirected,168,,,3,1
Catelyn-Stark,Cersei-Lannister,Undirected,169,,,12,1
Catelyn-Stark,Colemon,Undirected,170,,,3,1
Catelyn-Stark,Donnel-Waynwood,Undirected,171,,,3,1
Catelyn-Stark,Eddard-Stark,Undirected,172,,,64,1
Catelyn-Stark,Edmure-Tully,Undirected,173,,,7,1
Catelyn-Stark,Eon-Hunter,Undirected,174,,,3,1
Catelyn-Stark,Hallis-Mollen,Undirected,175,,,10,1
Catelyn-Stark,Hoster-Tully,Undirected,176,,,6,1
Catelyn-Stark,Jaime-Lannister,Undirected,177,,,9,1
Catelyn-Stark,Joffrey-Baratheon,Undirected,178,,,4,1
Catelyn-Stark,Jon-Arryn,Undirected,179,,,11,1
Catelyn-Stark,Jon-Snow,Undirected,180,,,14,1
Catelyn-Stark,Jon-Umber-(Greatjon),Undirected,181,,,4,1
Catelyn-Stark,Luwin,Undirected,182,,,14,1
Catelyn-Stark,Lysa-Arryn,Undirected,183,,,33,1
Catelyn-Stark,Marillion,Undirected,184,,,6,1
Catelyn-Stark,Masha-Heddle,Undirected,185,,,5,1
Catelyn-Stark,Moreo-Tumitis,Undirected,186,,,3,1
Catelyn-Stark,Mya-Stone,Undirected,187,,,9,1
Catelyn-Stark,Mychel-Redfort,Undirected,188,,,3,1
Catelyn-Stark,Nestor-Royce,Undirected,189,,,3,1
Catelyn-Stark,Petyr-Baelish,Undirected,190,,,22,1
Catelyn-Stark,Rickard-Karstark,Undirected,191,,,6,1
Catelyn-Stark,Rickon-Stark,Undirected,192,,,3,1
Catelyn-Stark,Robb-Stark,Undirected,193,,,49,1
Catelyn-Stark,Robert-Arryn,Undirected,194,,,3,1
Catelyn-Stark,Robert-Baratheon,Undirected,195,,,22,1
Catelyn-Stark,Rodrik-Cassel,Undirected,196,,,25,1
Catelyn-Stark,Sansa-Stark,Undirected,197,,,9,1
Catelyn-Stark,Stevron-Frey,Undirected,198,,,5,1
Catelyn-Stark,Theon-Greyjoy,Undirected,199,,,9,1
Catelyn-Stark,Tyrion-Lannister,Undirected,200,,,49,1
Catelyn-Stark,Tytos-Blackwood,Undirected,201,,,4,1
Catelyn-Stark,Tywin-Lannister,Undirected,202,,,7,1
Catelyn-Stark,Vardis-Egen,Undirected,203,,,5,1
Catelyn-Stark,Varys,Undirected,204,,,10,1
Catelyn-Stark,Walder-Frey,Undirected,205,,,13,1
Catelyn-Stark,Wendel-Manderly,Undirected,206,,,3,1
Catelyn-Stark,Willis-Wode,Undirected,207,,,5,1
Cayn,Eddard-Stark,Undirected,208,,,7,1
Cayn,Renly-Baratheon,Undirected,209,,,3,1
Cayn,Tomard,Undirected,210,,,6,1
Cersei-Lannister,Eddard-Stark,Undirected,211,,,69,1
Cersei-Lannister,Ilyn-Payne,Undirected,212,,,4,1
Cersei-Lannister,Jaime-Lannister,Undirected,213,,,16,1
Cersei-Lannister,Janos-Slynt,Undirected,214,,,4,1
Cersei-Lannister,Joffrey-Baratheon,Undirected,215,,,42,1
Cersei-Lannister,Jon-Arryn,Undirected,216,,,7,1
Cersei-Lannister,Jon-Snow,Undirected,217,,,4,1
Cersei-Lannister,Jory-Cassel,Undirected,218,,,5,1
Cersei-Lannister,Meryn-Trant,Undirected,219,,,4,1
Cersei-Lannister,Mordane,Undirected,220,,,3,1
Cersei-Lannister,Myrcella-Baratheon,Undirected,221,,,7,1
Cersei-Lannister,Petyr-Baelish,Undirected,222,,,13,1
Cersei-Lannister,Pycelle,Undirected,223,,,9,1
Cersei-Lannister,Renly-Baratheon,Undirected,224,,,5,1
Cersei-Lannister,Robert-Baratheon,Undirected,225,,,72,1
Cersei-Lannister,Sandor-Clegane,Undirected,226,,,5,1
Cersei-Lannister,Sansa-Stark,Undirected,227,,,29,1
Cersei-Lannister,Stannis-Baratheon,Undirected,228,,,5,1
Cersei-Lannister,Tommen-Baratheon,Undirected,229,,,4,1
Cersei-Lannister,Tyrion-Lannister,Undirected,230,,,27,1
Cersei-Lannister,Tywin-Lannister,Undirected,231,,,10,1
Cersei-Lannister,Varys,Undirected,232,,,19,1
Cersei-Lannister,Vayon-Poole,Undirected,233,,,4,1
Chella,Tyrion-Lannister,Undirected,234,,,5,1
Chett,Jon-Snow,Undirected,235,,,4,1
Chett,Samwell-Tarly,Undirected,236,,,6,1
Chiggen,Tyrion-Lannister,Undirected,237,,,5,1
Chiggen,Willis-Wode,Undirected,238,,,3,1
Clement-Piper,Karyl-Vance,Undirected,239,,,4,1
Cohollo,Daenerys-Targaryen,Undirected,240,,,7,1
Cohollo,Drogo,Undirected,241,,,9,1
Cohollo,Haggo,Undirected,242,,,7,1
Cohollo,Qotho,Undirected,243,,,6,1
Colemon,Vardis-Egen,Undirected,244,,,4,1
Conn,Coratt,Undirected,245,,,5,1
Conn,Shagga,Undirected,246,,,9,1
Conn,Tyrion-Lannister,Undirected,247,,,6,1
Daenerys-Targaryen,Doreah,Undirected,248,,,15,1
Daenerys-Targaryen,Drogo,Undirected,249,,,101,1
Daenerys-Targaryen,Eddard-Stark,Undirected,250,,,5,1
Daenerys-Targaryen,Eroeh,Undirected,251,,,5,1
Daenerys-Targaryen,Haggo,Undirected,252,,,12,1
Daenerys-Targaryen,Illyrio-Mopatis,Undirected,253,,,24,1
Daenerys-Targaryen,Irri,Undirected,254,,,25,1
Daenerys-Targaryen,Jhiqui,Undirected,255,,,26,1
Daenerys-Targaryen,Jhogo,Undirected,256,,,17,1
Daenerys-Targaryen,Jorah-Mormont,Undirected,257,,,75,1
Daenerys-Targaryen,Mirri-Maz-Duur,Undirected,258,,,31,1
Daenerys-Targaryen,Qotho,Undirected,259,,,18,1
Daenerys-Targaryen,Quaro,Undirected,260,,,5,1
Daenerys-Targaryen,Rakharo,Undirected,261,,,4,1
Daenerys-Targaryen,Rhaegar-Targaryen,Undirected,262,,,4,1
Daenerys-Targaryen,Robert-Baratheon,Undirected,263,,,11,1
Daenerys-Targaryen,Varys,Undirected,264,,,5,1
Daenerys-Targaryen,Viserys-Targaryen,Undirected,265,,,37,1
Danwell-Frey,Hosteen-Frey,Undirected,266,,,3,1
Danwell-Frey,Jared-Frey,Undirected,267,,,3,1
Danwell-Frey,Walder-Frey,Undirected,268,,,3,1
Dareon,Jon-Snow,Undirected,269,,,6,1
Daryn-Hornwood,Eddard-Stark,Undirected,270,,,3,1
Daryn-Hornwood,Torrhen-Karstark,Undirected,271,,,3,1
Desmond,Eddard-Stark,Undirected,272,,,4,1
Dolf,Shagga,Undirected,273,,,7,1
Donal-Noye,Jon-Snow,Undirected,274,,,7,1
Doreah,Drogo,Undirected,275,,,5,1
Doreah,Irri,Undirected,276,,,14,1
Doreah,Jhiqui,Undirected,277,,,11,1
Doreah,Jorah-Mormont,Undirected,278,,,3,1
Doreah,Viserys-Targaryen,Undirected,279,,,3,1
Drogo,Haggo,Undirected,280,,,9,1
Drogo,Illyrio-Mopatis,Undirected,281,,,16,1
Drogo,Irri,Undirected,282,,,9,1
Drogo,Jhiqui,Undirected,283,,,5,1
Drogo,Jhogo,Undirected,284,,,7,1
Drogo,Jommo,Undirected,285,,,3,1
Drogo,Jorah-Mormont,Undirected,286,,,16,1
Drogo,Mirri-Maz-Duur,Undirected,287,,,12,1
Drogo,Ogo,Undirected,288,,,11,1
Drogo,Qotho,Undirected,289,,,13,1
Drogo,Quaro,Undirected,290,,,3,1
Drogo,Rakharo,Undirected,291,,,4,1
Drogo,Rhaego,Undirected,292,,,5,1
Drogo,Robert-Baratheon,Undirected,293,,,3,1
Drogo,Viserys-Targaryen,Undirected,294,,,19,1
Dywen,Jon-Snow,Undirected,295,,,4,1
Eddard-Stark,Edmure-Tully,Undirected,296,,,3,1
Eddard-Stark,Galbart-Glover,Undirected,297,,,4,1
Eddard-Stark,Gendry,Undirected,298,,,3,1
Eddard-Stark,Gerold-Hightower,Undirected,299,,,3,1
Eddard-Stark,Gregor-Clegane,Undirected,300,,,10,1
Eddard-Stark,Harwin,Undirected,301,,,5,1
Eddard-Stark,High-Septon-(fat_one),Undirected,302,,,4,1
Eddard-Stark,Howland-Reed,Undirected,303,,,3,1
Eddard-Stark,Ilyn-Payne,Undirected,304,,,6,1
Eddard-Stark,Jacks,Undirected,305,,,4,1
Eddard-Stark,Jaime-Lannister,Undirected,306,,,27,1
Eddard-Stark,Janos-Slynt,Undirected,307,,,4,1
Eddard-Stark,Joffrey-Baratheon,Undirected,308,,,26,1
Eddard-Stark,Jon-Arryn,Undirected,309,,,47,1
Eddard-Stark,Jon-Snow,Undirected,310,,,38,1
Eddard-Stark,Jory-Cassel,Undirected,311,,,32,1
Eddard-Stark,Joss,Undirected,312,,,5,1
Eddard-Stark,Loras-Tyrell,Undirected,313,,,12,1
Eddard-Stark,Luwin,Undirected,314,,,16,1
Eddard-Stark,Lyanna-Stark,Undirected,315,,,19,1
Eddard-Stark,Lysa-Arryn,Undirected,316,,,12,1
Eddard-Stark,Marq-Piper,Undirected,317,,,3,1
Eddard-Stark,Mordane,Undirected,318,,,11,1
Eddard-Stark,Mycah,Undirected,319,,,3,1
Eddard-Stark,Petyr-Baelish,Undirected,320,,,81,1
Eddard-Stark,Porther,Undirected,321,,,4,1
Eddard-Stark,Pycelle,Undirected,322,,,33,1
Eddard-Stark,Raymun-Darry,Undirected,323,,,4,1
Eddard-Stark,Renly-Baratheon,Undirected,324,,,33,1
Eddard-Stark,Rhaegar-Targaryen,Undirected,325,,,10,1
Eddard-Stark,Rickard-Karstark,Undirected,326,,,4,1
Eddard-Stark,Rickon-Stark,Undirected,327,,,4,1
Eddard-Stark,Robb-Stark,Undirected,328,,,16,1
Eddard-Stark,Robert-Baratheon,Undirected,329,,,291,1
Eddard-Stark,Rodrik-Cassel,Undirected,330,,,7,1
Eddard-Stark,Sandor-Clegane,Undirected,331,,,10,1
Eddard-Stark,Sansa-Stark,Undirected,332,,,34,1
Eddard-Stark,Stannis-Baratheon,Undirected,333,,,18,1
Eddard-Stark,Syrio-Forel,Undirected,334,,,6,1
Eddard-Stark,Theon-Greyjoy,Undirected,335,,,5,1
Eddard-Stark,Tobho-Mott,Undirected,336,,,7,1
Eddard-Stark,Tomard,Undirected,337,,,15,1
Eddard-Stark,Torrhen-Karstark,Undirected,338,,,5,1
Eddard-Stark,Tregar,Undirected,339,,,4,1
Eddard-Stark,Tyrion-Lannister,Undirected,340,,,21,1
Eddard-Stark,Tywin-Lannister,Undirected,341,,,18,1
Eddard-Stark,Varly,Undirected,342,,,4,1
Eddard-Stark,Varys,Undirected,343,,,61,1
Eddard-Stark,Vayon-Poole,Undirected,344,,,12,1
Eddard-Stark,Wyl-(guard),Undirected,345,,,3,1
Eddard-Stark,Wylla,Undirected,346,,,3,1
Edmure-Tully,Hoster-Tully,Undirected,347,,,7,1
Edmure-Tully,Jaime-Lannister,Undirected,348,,,4,1
Edmure-Tully,Karyl-Vance,Undirected,349,,,4,1
Edmure-Tully,Lysa-Arryn,Undirected,350,,,5,1
Edmure-Tully,Marq-Piper,Undirected,351,,,3,1
Edmure-Tully,Petyr-Baelish,Undirected,352,,,4,1
Edmure-Tully,Robb-Stark,Undirected,353,,,5,1
Edmure-Tully,Tytos-Blackwood,Undirected,354,,,3,1
Eon-Hunter,Lysa-Arryn,Undirected,355,,,3,1
Eon-Hunter,Vardis-Egen,Undirected,356,,,3,1
Fogo,Ogo,Undirected,357,,,4,1
Galbart-Glover,Jaime-Lannister,Undirected,358,,,3,1
Galbart-Glover,Jon-Umber-(Greatjon),Undirected,359,,,4,1
Galbart-Glover,Rickard-Karstark,Undirected,360,,,4,1
Galbart-Glover,Robb-Stark,Undirected,361,,,5,1
Galbart-Glover,Roose-Bolton,Undirected,362,,,3,1
Gared,Jeor-Mormont,Undirected,363,,,4,1
Gared,Waymar-Royce,Undirected,364,,,13,1
Gared,Will-(prologue),Undirected,365,,,12,1
Gerold-Hightower,Oswell-Whent,Undirected,366,,,3,1
Gerold-Hightower,Robert-Baratheon,Undirected,367,,,4,1
Gregor-Clegane,Jaime-Lannister,Undirected,368,,,3,1
Gregor-Clegane,Loras-Tyrell,Undirected,369,,,10,1
Gregor-Clegane,Marq-Piper,Undirected,370,,,6,1
Gregor-Clegane,Petyr-Baelish,Undirected,371,,,3,1
Gregor-Clegane,Pycelle,Undirected,372,,,3,1
Gregor-Clegane,Robert-Baratheon,Undirected,373,,,4,1
Gregor-Clegane,Sandor-Clegane,Undirected,374,,,11,1
Gregor-Clegane,Sansa-Stark,Undirected,375,,,5,1
Gregor-Clegane,Tyrion-Lannister,Undirected,376,,,7,1
Gregor-Clegane,Tywin-Lannister,Undirected,377,,,6,1
Grenn,Halder,Undirected,378,,,6,1
Grenn,Jeor-Mormont,Undirected,379,,,3,1
Grenn,Jon-Snow,Undirected,380,,,31,1
Grenn,Pypar,Undirected,381,,,27,1
Grenn,Samwell-Tarly,Undirected,382,,,8,1
Grenn,Todder,Undirected,383,,,7,1
Gunthor-son-of-Gurn,Tyrion-Lannister,Undirected,384,,,7,1
Haggo,Mirri-Maz-Duur,Undirected,385,,,3,1
Haggo,Qotho,Undirected,386,,,11,1
Haggo,Rakharo,Undirected,387,,,3,1
Halder,Jon-Snow,Undirected,388,,,23,1
Halder,Pypar,Undirected,389,,,8,1
Halder,Rast,Undirected,390,,,3,1
Halder,Samwell-Tarly,Undirected,391,,,6,1
Halder,Todder,Undirected,392,,,3,1
Hallis-Mollen,Luwin,Undirected,393,,,4,1
Hallis-Mollen,Robb-Stark,Undirected,394,,,13,1
Hallis-Mollen,Theon-Greyjoy,Undirected,395,,,7,1
Harwin,Hullen,Undirected,396,,,3,1
Harwin,Jory-Cassel,Undirected,397,,,4,1
Harys-Swyft,Jaime-Lannister,Undirected,398,,,3,1
Heward,Jory-Cassel,Undirected,399,,,5,1
Heward,Wyl-(guard),Undirected,400,,,3,1
High-Septon-(fat_one),Joffrey-Baratheon,Undirected,401,,,4,1
Hobb,Jon-Snow,Undirected,402,,,5,1
Hodor,Luwin,Undirected,403,,,10,1
Hodor,Nan,Undirected,404,,,8,1
Hodor,Robb-Stark,Undirected,405,,,5,1
Hosteen-Frey,Jared-Frey,Undirected,406,,,3,1
Hoster-Tully,Lysa-Arryn,Undirected,407,,,3,1
Hoster-Tully,Robert-Baratheon,Undirected,408,,,3,1
Hugh,Jon-Arryn,Undirected,409,,,3,1
Hullen,Jory-Cassel,Undirected,410,,,5,1
Hullen,Luwin,Undirected,411,,,3,1
Hullen,Robb-Stark,Undirected,412,,,3,1
Hullen,Rodrik-Cassel,Undirected,413,,,3,1
Illyrio-Mopatis,Irri,Undirected,414,,,3,1
Illyrio-Mopatis,Jorah-Mormont,Undirected,415,,,7,1
Illyrio-Mopatis,Robert-Baratheon,Undirected,416,,,6,1
Illyrio-Mopatis,Viserys-Targaryen,Undirected,417,,,14,1
Ilyn-Payne,Jeyne-Poole,Undirected,418,,,3,1
Ilyn-Payne,Joffrey-Baratheon,Undirected,419,,,4,1
Ilyn-Payne,Loras-Tyrell,Undirected,420,,,3,1
Ilyn-Payne,Robert-Baratheon,Undirected,421,,,4,1
Ilyn-Payne,Sansa-Stark,Undirected,422,,,9,1
Ilyn-Payne,Varys,Undirected,423,,,5,1
Irri,Jhiqui,Undirected,424,,,14,1
Irri,Jhogo,Undirected,425,,,7,1
Irri,Jorah-Mormont,Undirected,426,,,4,1
Irri,Viserys-Targaryen,Undirected,427,,,5,1
Jafer-Flowers,Jaremy-Rykker,Undirected,428,,,3,1
Jaime-Lannister,Joffrey-Baratheon,Undirected,429,,,12,1
Jaime-Lannister,Jon-Arryn,Undirected,430,,,5,1
Jaime-Lannister,Jory-Cassel,Undirected,431,,,4,1
Jaime-Lannister,Kevan-Lannister,Undirected,432,,,4,1
Jaime-Lannister,Loras-Tyrell,Undirected,433,,,3,1
Jaime-Lannister,Lysa-Arryn,Undirected,434,,,6,1
Jaime-Lannister,Petyr-Baelish,Undirected,435,,,7,1
Jaime-Lannister,Renly-Baratheon,Undirected,436,,,4,1
Jaime-Lannister,Rickard-Karstark,Undirected,437,,,3,1
Jaime-Lannister,Robb-Stark,Undirected,438,,,9,1
Jaime-Lannister,Robert-Baratheon,Undirected,439,,,24,1
Jaime-Lannister,Rodrik-Cassel,Undirected,440,,,3,1
Jaime-Lannister,Sandor-Clegane,Undirected,441,,,12,1
Jaime-Lannister,Sansa-Stark,Undirected,442,,,3,1
Jaime-Lannister,Tyrion-Lannister,Undirected,443,,,36,1
Jaime-Lannister,Tywin-Lannister,Undirected,444,,,16,1
Jaime-Lannister,Varys,Undirected,445,,,3,1
Jaime-Lannister,Wyl-(guard),Undirected,446,,,3,1
Janos-Slynt,Joffrey-Baratheon,Undirected,447,,,4,1
Janos-Slynt,Petyr-Baelish,Undirected,448,,,3,1
Janos-Slynt,Pycelle,Undirected,449,,,3,1
Janos-Slynt,Robert-Baratheon,Undirected,450,,,4,1
Janos-Slynt,Sansa-Stark,Undirected,451,,,3,1
Jaremy-Rykker,Jeor-Mormont,Undirected,452,,,11,1
Jaremy-Rykker,Jon-Snow,Undirected,453,,,7,1
Jeor-Mormont,Jon-Snow,Undirected,454,,,81,1
Jeor-Mormont,Robert-Baratheon,Undirected,455,,,4,1
Jeor-Mormont,Samwell-Tarly,Undirected,456,,,8,1
Jeor-Mormont,Tyrion-Lannister,Undirected,457,,,23,1
Jeor-Mormont,Yoren,Undirected,458,,,3,1
