Source,Target,Type,Id,Label,timeset,Weight,season
0,0,Undirected,171,,,8,8
0,0,Undirected,172,,,8,8
0,0,Undirected,173,,,8,8
0,0,Undirected,174,,,7,8
0,0,Undirected,175,,,7,8
0,0,Undirected,176,,,7,8
0,0,Undirected,177,,,7,8
1,1,Undirected,178,,,7,8
0,0,Undirected,179,,,7,8
0,0,Undirected,180,,,7,8
0,0,Undirected,181,,,7,8
0,0,Undirected,182,,,7,8
0,0,Undirected,183,,,7,8
0,0,Undirected,184,,,7,8
0,0,Undirected,185,,,7,8
0,0,Undirected,186,,,7,8
0,0,Undirected,187,,,7,8
0,0,Undirected,188,,,7,8
0,0,Undirected,189,,,6,8
0,0,Undirected,190,,,6,8
0,0,Undirected,191,,,6,8
0,0,Undirected,192,,,6,8
0,0,Undirected,193,,,6,8
0,0,Undirected,194,,,6,8
0,0,Undirected,195,,,6,8
0,0,Undirected,196,,,6,8
0,0,Undirected,197,,,6,8
0,0,Undirected,198,,,6,8
0,0,Undirected,199,,,6,8
1,0,Undirected,200,,,6,8
0,0,Undirected,201,,,6,8
0,0,Undirected,202,,,6,8
0,0,Undirected,203,,,6,8
0,0,Undirected,204,,,6,8
0,0,Undirected,205,,,6,8
1,1,Undirected,206,,,6,8
1,1,Undirected,207,,,6,8
0,0,Undirected,208,,,6,8
0,0,Undirected,209,,,6,8
0,0,Undirected,210,,,6,8
0,0,Undirected,211,,,6,8
0,0,Undirected,212,,,6,8
0,0,Undirected,213,,,6,8
0,0,Undirected,214,,,6,8
0,0,Undirected,215,,,6,8
0,0,Undirected,216,,,6,8
0,0,Undirected,217,,,6,8
0,0,Undirected,218,,,6,8
0,0,Undirected,219,,,6,8
0,0,Undirected,220,,,5,8
0,0,Undirected,221,,,5,8
0,0,Undirected,222,,,5,8
0,0,Undirected,223,,,5,8
0,0,Undirected,224,,,5,8
0,0,Undirected,225,,,5,8
0,0,Undirected,226,,,5,8
0,1,Undirected,227,,,5,8
0,0,Undirected,228,,,5,8
0,0,Undirected,229,,,5,8
0,0,Undirected,230,,,5,8
0,1,Undirected,231,,,5,8
1,1,Undirected,232,,,5,8
1,1,Undirected,233,,,5,8
1,0,Undirected,234,,,5,8
0,0,Undirected,235,,,5,8
0,0,Undirected,236,,,5,8
0,0,Undirected,237,,,5,8
0,0,Undirected,238,,,5,8
0,0,Undirected,239,,,5,8
0,0,Undirected,240,,,5,8
0,0,Undirected,241,,,5,8
0,0,Undirected,242,,,5,8
0,0,Undirected,243,,,5,8
0,1,Undirected,244,,,5,8
0,0,Undirected,245,,,5,8
0,0,Undirected,246,,,5,8
0,0,Undirected,247,,,5,8
0,1,Undirected,248,,,5,8
0,0,Undirected,249,,,5,8
0,0,Undirected,250,,,4,8
0,0,Undirected,251,,,4,8
0,0,Undirected,252,,,4,8
0,0,Undirected,253,,,4,8
0,0,Undirected,254,,,4,8
0,0,Undirected,255,,,4,8
0,0,Undirected,256,,,4,8
0,0,Undirected,257,,,4,8
0,0,Undirected,258,,,4,8
0,0,Undirected,259,,,4,8
0,0,Undirected,260,,,4,8
0,0,Undirected,261,,,4,8
0,0,Undirected,262,,,4,8
0,0,Undirected,263,,,4,8
0,0,Undirected,264,,,4,8
0,0,Undirected,265,,,4,8
0,0,Undirected,266,,,4,8
0,0,Undirected,267,,,4,8
0,0,Undirected,268,,,4,8
0,0,Undirected,269,,,4,8
1,1,Undirected,270,,,4,8
0,1,Undirected,271,,,4,8
0,0,Undirected,272,,,4,8
0,0,Undirected,273,,,4,8
0,1,Undirected,274,,,4,8
0,0,Undirected,275,,,4,8
0,0,Undirected,276,,,4,8
0,0,Undirected,277,,,4,8
0,0,Undirected,278,,,4,8
0,0,Undirected,279,,,4,8
0,0,Undirected,280,,,4,8
0,0,Undirected,281,,,4,8
0,0,Undirected,282,,,4,8
0,0,Undirected,283,,,4,8
0,0,Undirected,284,,,4,8
1,1,Undirected,285,,,4,8
1,0,Undirected,286,,,4,8
1,0,Undirected,287,,,4,8
0,0,Undirected,288,,,4,8
0,0,Undirected,289,,,4,8
0,0,Undirected,290,,,4,8
0,0,Undirected,291,,,4,8
0,0,Undirected,292,,,4,8
0,1,Undirected,293,,,4,8
0,0,Undirected,294,,,4,8
0,0,Undirected,295,,,4,8
0,0,Undirected,296,,,4,8
0,0,Undirected,297,,,4,8
0,0,Undirected,298,,,4,8
0,0,Undirected,299,,,4,8
0,0,Undirected,300,,,4,8
0,0,Undirected,301,,,4,8
0,0,Undirected,302,,,4,8
0,0,Undirected,303,,,4,8
0,0,Undirected,304,,,4,8
0,0,Undirected,305,,,4,8
0,0,Undirected,306,,,4,8
0,0,Undirected,307,,,4,8
0,0,Undirected,308,,,4,8
0,0,Undirected,309,,,4,8
0,0,Undirected,310,,,4,8
0,0,Undirected,311,,,4,8
0,0,Undirected,312,,,4,8
0,0,Undirected,313,,,4,8
0,0,Undirected,314,,,4,8
0,0,Undirected,315,,,4,8
0,0,Undirected,316,,,4,8
0,0,Undirected,317,,,4,8
0,0,Undirected,318,,,3,8
0,0,Undirected,319,,,3,8
0,0,Undirected,320,,,3,8
0,0,Undirected,321,,,3,8
0,0,Undirected,322,,,3,8
